configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
101,622,failed,integration error: model derivative became non-finite,14.168000000000001,0.2733044756518389,586.6332014258951,37457,0,,0,,
101,778,failed,integration error: model derivative became non-finite,14.168000000000001,0.10398788233975266,252.62011291272938,16431,0,,0,,
101,1088,failed,integration error: model derivative became non-finite,14.172,0.34972171325361656,333.94037876836956,21347,0,,0,,
101,1244,failed,integration error: model derivative became non-finite,14.06,0.13277089603773887,474.5401940960437,30783,0,,0,,
102,2,failed,integration error: model derivative became non-finite,14.168000000000001,0.008809041670860567,309.6242338921875,20371,0,,0,,
102,3,failed,integration error: model derivative became non-finite,14.168000000000001,0.040562913547638406,267.7246830947697,17527,0,,0,,
102,4,failed,integration error: model derivative became non-finite,14.06,0.05546898608484914,274.542965721339,17760,0,,0,,
102,312,failed,integration error: model derivative became non-finite,14.168000000000001,0.03349483391477741,241.91031173616648,16094,0,,0,,
102,620,failed,integration error: model derivative became non-finite,14.168000000000001,0.030832905379751245,241.1013130005449,15748,0,,0,,
102,622,failed,integration error: model derivative became non-finite,14.168000000000001,0.02050969109726345,267.5224934387952,17454,0,,0,,
102,778,failed,integration error: model derivative became non-finite,14.168000000000001,0.01925468221124844,237.75020218081772,15786,0,,0,,
102,1088,failed,integration error: model derivative became non-finite,14.172,0.009327159881204989,318.0590198840946,20599,0,,0,,
102,1244,failed,integration error: model derivative became non-finite,14.06,0.03604986632379633,241.5244794152677,15962,0,,0,,
103,2,failed,integration error: model derivative became non-finite,14.14,5.654113670660311,590.1122416760772,37640,0,,0,,
103,3,failed,integration error: model derivative became non-finite,14.14,2.573795828062409,471.59879628382623,27804,0,,0,,
103,4,failed,integration error: model derivative became non-finite,14.032,6.41026659131055,788.7633584197611,51889,0,,0,,
103,312,failed,integration error: model derivative became non-finite,14.14,2.1118159331247437,414.5366354249418,22360,0,,0,,
103,620,failed,integration error: model derivative became non-finite,14.14,6.523128621459712,772.1754044704139,50979,0,,0,,
103,622,failed,integration error: model derivative became non-finite,14.14,5.827286731258762,679.1900698449463,45136,0,,0,,
103,778,failed,integration error: model derivative became non-finite,14.14,4.486041839644404,564.1230356283486,31490,0,,0,,
103,1088,failed,integration error: model derivative became non-finite,14.144,11.717345580468603,1011.8341045379639,66683,0,,0,,
103,1244,failed,integration error: model derivative became non-finite,14.032,0.2232753147429145,281.7327578943223,16641,0,,0,,
104,2,failed,integration error: model derivative became non-finite,14.14,3.3374145967190567,497.477910162881,29502,0,,0,,
104,3,failed,integration error: model derivative became non-finite,14.14,1.900452120490019,412.6627274248749,24268,0,,0,,
104,4,success,,14.032,14.032,1245.6650949325413,79537,3509,29.987947943363487,3509,40.296790742873796,40.3740266251285
104,312,failed,integration error: model derivative became non-finite,14.14,2.4066938066775747,345.0166407376528,22859,0,,0,,
104,620,success,,14.14,14.14,1272.0539377648383,81840,3536,33.04377009950083,3536,51.5240831369126,51.495686809841914
104,622,failed,integration error: model derivative became non-finite,14.14,4.056307714199336,562.3356984872371,36481,0,,0,,
104,778,failed,integration error: model derivative became non-finite,14.14,8.416176293985918,820.1629891488701,45679,0,,0,,
104,1088,failed,integration error: model derivative became non-finite,14.144,4.83814643464668,534.6026848684996,34000,0,,0,,
104,1244,failed,integration error: model derivative became non-finite,14.032,0.20569199003621225,286.2369036003947,16167,0,,0,,
105,2,failed,integration error: model derivative became non-finite,14.14,0.2594398967795864,257.744034296833,16649,0,,0,,
105,3,failed,integration error: model derivative became non-finite,14.14,0.44358110828201774,278.2462837090716,17614,0,,0,,
105,4,failed,integration error: model derivative became non-finite,14.032,2.0507289176038404,467.99954024516046,30077,0,,0,,
105,312,failed,integration error: model derivative became non-finite,14.14,0.6572855480505903,297.35985389351845,18847,0,,0,,
105,620,failed,integration error: model derivative became non-finite,14.14,0.12087655332481508,250.28583521023393,16086,0,,0,,
105,622,failed,integration error: model derivative became non-finite,14.14,0.11237605311732425,255.06946405768394,16297,0,,0,,
105,778,failed,integration error: model derivative became non-finite,14.14,0.9241877461591206,301.9798639100045,19541,0,,0,,
105,1088,failed,integration error: model derivative became non-finite,14.144,0.5230930956124523,289.0763831967488,18497,0,,0,,
105,1244,failed,integration error: model derivative became non-finite,14.032,0.08094328577597838,250.10655862744898,15808,0,,0,,
106,2,failed,integration error: model derivative became non-finite,14.056000000000001,8.740680634378672,641.2800368638709,39698,0,,0,,
106,3,failed,integration error: model derivative became non-finite,14.056000000000001,9.841471701320494,734.3295077132061,43991,0,,0,,
106,4,success,,13.948,13.948,616.7808837080374,39113,3488,21.461101500754513,3488,34.94001426956611,36.463914195669304
106,312,failed,integration error: model derivative became non-finite,14.056000000000001,0.7241481204977867,354.0468189138919,22273,0,,0,,
106,620,success,,14.056000000000001,14.056000000000001,621.8215988976881,38511,3515,29.85797522439846,3515,48.55963037504864,48.91966003704655
106,622,success,,14.056000000000001,14.056000000000001,616.8813446070999,38308,3515,25.437663799826407,3515,45.831471699800126,46.07025576124656
106,778,failed,integration error: model derivative became non-finite,14.056000000000001,7.7853037728429095,816.4179101539776,46142,0,,0,,
106,1088,success,,14.06,14.06,591.7943491768092,37415,3516,33.585494946773366,3516,57.35901624815166,57.51883696972045
106,1244,failed,integration error: model derivative became non-finite,13.948,2.23465049255833,576.192844430916,32359,0,,0,,
107,2,failed,integration error: model derivative became non-finite,14.056000000000001,7.181042205200758,468.9626381676644,31495,0,,0,,
107,3,failed,integration error: model derivative became non-finite,14.056000000000001,8.139345113085064,737.8440447300673,49939,0,,0,,
107,4,success,,13.948,13.948,583.2465521916747,39123,3488,25.911525956897307,3488,37.43645351398761,38.39096469068066
107,312,failed,integration error: model derivative became non-finite,14.056000000000001,0.7643215733855055,328.40116453543305,21912,0,,0,,
107,620,success,,14.056000000000001,14.056000000000001,598.9647420793772,39762,3515,30.647578204753152,3515,49.40680813226463,49.93719677506424
107,622,success,,14.056000000000001,14.056000000000001,549.7911494988948,36709,3515,25.467100502537846,3515,45.55019569183123,46.089649075517
107,778,failed,integration error: model derivative became non-finite,14.056000000000001,4.529034785049201,464.78304141387343,31318,0,,0,,
107,1088,success,,14.06,14.06,582.0028315335512,38688,3516,32.13023356360647,3516,55.53997654023304,56.7463853080876
107,1244,failed,integration error: model derivative became non-finite,13.948,2.5177643722555247,391.931950956583,26381,0,,0,,
108,2,failed,integration error: model derivative became non-finite,14.056000000000001,7.2623706810645885,472.6365033816546,29752,0,,0,,
108,3,failed,integration error: model derivative became non-finite,14.056000000000001,1.5508730913281739,331.1003848519176,20658,0,,0,,
108,4,success,,13.948,13.948,628.9677372016013,41450,3488,19.444846227989594,3488,33.97348876189928,35.68983830367557
108,312,failed,integration error: model derivative became non-finite,14.056000000000001,3.5179316366417175,433.59445472434163,26955,0,,0,,
108,620,failed,integration error: model derivative became non-finite,14.056000000000001,7.3971559806622995,589.0201713778079,38301,0,,0,,
108,622,success,,14.056000000000001,14.056000000000001,529.981247195974,34725,3515,33.385665860265256,3515,51.435315684557224,51.13733834531244
108,778,failed,integration error: model derivative became non-finite,14.056000000000001,5.682749071363966,431.29861941188574,26913,0,,0,,
108,1088,failed,integration error: model derivative became non-finite,14.06,13.905043691926299,789.7208575811237,51473,0,,0,,
108,1244,failed,integration error: model derivative became non-finite,13.948,2.346392977817973,338.1767064258456,21098,0,,0,,
109,2,success,,14.192,14.192,8.489959861151874,21879,3549,41.305009699326014,3549,58.00642700604399,57.96269794501042
109,3,success,,14.192,14.192,8.851917469874024,22841,3549,25.603013518047632,3549,39.38030779732249,39.3673086066344
109,4,success,,14.084,14.084,8.573437034152448,22160,3522,22.887952426641014,3522,35.7666626964333,35.77055440247872
109,312,success,,14.192,14.192,8.770706064999104,22577,3549,18.72660916136018,3549,40.86553981163681,40.83049355775375
109,620,success,,14.192,14.192,8.702363084070385,22072,3549,13.360350961294175,3549,42.64825049751205,42.66842928896416
109,622,success,,14.192,14.192,8.903262787498534,22838,3549,52.24905338096786,3549,65.61250386772842,65.59465120861692
109,778,success,,14.192,14.192,8.612926948815584,22450,3549,24.122607497638935,3549,42.295411839722505,42.26188099879188
109,1088,success,,14.196,14.196,9.132234495133162,23426,3550,34.75580033156398,3550,57.82136762308971,57.85652363563248
109,1244,success,,14.084,14.084,8.566249465569854,22224,3522,33.13093269257918,3522,50.37809296377495,50.34103259786885
110,2,success,,14.192,14.192,8.63787860237062,21967,3549,40.13177631454674,3549,53.896121068808746,53.923890208454594
110,3,success,,14.192,14.192,8.302350411191583,21027,3549,26.85897778047765,3549,39.7456298332544,39.75753247797861
110,4,success,,14.084,14.084,8.44001085869968,21006,3522,23.919522528383983,3522,37.125226709515566,37.13363854610987
110,312,success,,14.192,14.192,8.55224653892219,21520,3549,18.571870285201268,3549,40.344885397985784,40.33856379103236
110,620,success,,14.192,14.192,8.581056479364634,21505,3549,13.79971794088415,3549,43.5709933876847,43.5819887740622
110,622,success,,14.192,14.192,8.699520463123918,22065,3549,54.81352342228186,3549,66.9475142285993,66.94079569429225
110,778,success,,14.192,14.192,8.329905046150088,21291,3549,23.47773204169162,3549,43.486161531107406,43.5103484311561
110,1088,success,,14.196,14.196,8.59417368285358,21663,3550,35.24881469888895,3550,57.59603998186702,57.611054103702
110,1244,success,,14.084,14.084,8.74692477285862,22398,3522,34.764487891553195,3522,51.87770610606172,51.90334416638896
111,2,success,,14.192,14.192,8.416338857263327,22231,3549,64.17221786044945,3549,73.56853189630328,73.56104528085517
111,3,success,,14.192,14.192,8.189221121370792,21560,3549,50.61285913796336,3549,57.138166781347365,57.13421800916961
111,4,success,,14.084,14.084,8.342275831848383,21882,3522,44.606180714958896,3522,53.553373334914795,53.54739842739616
111,312,success,,14.192,14.192,8.172977533191442,21646,3549,31.207918173915147,3549,46.173288919321664,46.178878701424196
111,620,success,,14.192,14.192,8.240742404013872,21464,3549,25.2693943445727,3549,48.73540672105101,48.73917537491277
111,622,success,,14.192,14.192,8.383398002013564,21948,3549,103.27884546006462,3549,111.22903382578278,111.21928171697161
111,778,success,,14.192,14.192,8.172166340053082,21687,3549,37.72473641048971,3549,52.16084495209272,52.15669759817294
111,1088,success,,14.196,14.196,8.305716400966048,21549,3550,62.45184429311893,3550,78.38432138524344,78.38513388031629
111,1244,success,,14.084,14.084,8.228527231141925,21793,3522,65.30028802659038,3522,74.81923123631975,74.81721588994418
112,2,success,,14.188,14.188,6.408995654433966,16740,3548,50.2425831500526,3548,62.197641987669805,62.26439129093517
112,3,success,,14.188,14.188,6.422618541866541,16934,3548,33.99336111788841,3548,45.68476088985797,45.81586685386517
112,4,success,,14.08,14.08,5.96987222507596,15672,3521,2.264008862347545,3521,27.78816699441163,27.778690351620195
112,312,success,,14.188,14.188,6.199019178748131,16472,3548,21.038693259055446,3548,41.2126076507717,41.186134613176314
112,620,success,,14.188,14.188,6.514083530753851,16825,3548,15.095387485738327,3548,43.73430863043681,43.72257259627242
112,622,success,,14.188,14.188,6.555390672758222,17149,3548,39.551566542657085,3548,56.15868583804885,56.18877198934915
112,778,success,,14.188,14.188,6.40220251493156,16994,3548,29.979349163365157,3548,45.65235464366534,45.5309243259712
112,1088,success,,14.192,14.192,6.36432577855885,16519,3549,45.8730304392821,3549,64.44730812328363,64.34742840670354
112,1244,success,,14.08,14.08,6.258367978036404,16600,3521,35.64547060243452,3521,50.66975536955668,50.7113637002308
113,2,success,,14.188,14.188,6.68755154684186,18108,3548,53.165996699145744,3548,65.52420955417571,65.44532312381385
113,3,success,,14.188,14.188,6.5580481961369514,17601,3548,37.60351330642715,3548,48.18578381159432,48.17900200202266
113,4,success,,14.08,14.08,6.1798792984336615,16556,3521,2.3673894702688023,3521,27.832777399069997,27.830899137123144
113,312,success,,14.188,14.188,6.531182065606117,17702,3548,22.239535235018703,3548,41.16752424817449,41.12454342489066
113,620,success,,14.188,14.188,6.5834982600063086,17515,3548,16.440292581278072,3548,43.79357620926756,43.78214857442498
113,622,success,,14.188,14.188,6.61050571128726,17733,3548,43.78925412015541,3548,59.33090057828053,59.326851988621854
113,778,success,,14.188,14.188,6.780276525765657,18385,3548,31.897770972993683,3548,46.83262650625128,46.78848053953275
113,1088,success,,14.192,14.192,6.700196802616119,17970,3549,50.18718015765216,3549,67.94661743490252,68.01217639798548
113,1244,success,,14.08,14.08,6.711444521322846,17951,3521,39.47417906619888,3521,55.385510710583354,55.41306073077741
114,2,success,,14.188,14.188,6.623298313468695,17415,3548,67.70318175044574,3548,77.19266771618577,77.19085125794126
114,3,success,,14.188,14.188,6.501221660524607,17178,3548,54.18409507438184,3548,62.83703739069045,62.861516999888
114,4,success,,14.08,14.08,6.171841893345118,16196,3521,2.8930046206609683,3521,27.8167347003831,27.809979421602485
114,312,success,,14.188,14.188,6.578664138913155,17289,3548,28.109384123853612,3548,45.13289765781136,45.11622379374691
114,620,success,,14.188,14.188,6.656681632623076,17306,3548,22.739607628387468,3548,47.24116942358784,47.225700415994524
114,622,success,,14.188,14.188,6.702778158709407,17554,3548,63.24437342770112,3548,75.3662565281033,75.35753969447575
114,778,success,,14.188,14.188,6.625608621165156,17497,3548,41.36733158001695,3548,53.242184038573534,53.19172770447545
114,1088,success,,14.192,14.192,6.842620732262731,17853,3549,70.47356481515672,3549,83.50284511514644,83.43576137482258
114,1244,success,,14.08,14.08,6.7120859157294035,17784,3521,56.86390052526706,3521,67.14494364500406,67.1608884286262
115,2,success,,14.176,14.176,5.522009896114469,9952,3545,46.10245162867499,3545,59.71460499656045,59.53416116657662
115,3,success,,14.176,14.176,5.695902636274695,10281,3545,36.211598562813116,3545,47.79366023501586,47.826375437019145
115,4,success,,14.068,14.068,5.5972963105887175,10099,3518,5.851920591753399,3518,28.270912179911598,28.31860962180279
115,312,success,,14.176,14.176,6.008883306756616,11037,3545,28.547785186213456,3545,45.38127783855135,45.11204872929949
115,620,success,,14.176,14.176,5.6360611747950315,10021,3545,7.434948471693665,3545,41.26936033260298,41.22872236785622
115,622,success,,14.176,14.176,5.562762793153524,9934,3545,42.61890992385095,3545,57.06970791741299,57.20126848738827
115,778,success,,14.176,14.176,5.549836440011859,10123,3545,34.69994134510488,3545,49.15562198146178,48.99380631544227
115,1088,success,,14.18,14.18,5.795968145132065,10204,3546,35.304695080625194,3546,56.82319730529566,57.11303413487315
115,1244,success,,14.068,14.068,5.660068925470114,10358,3518,41.48769800740457,3518,55.692562639617044,55.65541851435497
116,2,success,,14.176,14.176,4.369928352534771,10738,3545,46.31789480391583,3545,60.22095648527859,60.05726303162715
116,3,success,,14.176,14.176,4.127202615141869,9972,3545,36.63371724008047,3545,48.10124411414023,48.13476451547999
116,4,success,,14.068,14.068,4.1810611598193645,10299,3518,5.926276826682833,3518,28.22955424200105,28.257841192435
116,312,success,,14.176,14.176,4.094590140506625,10085,3545,28.69567536555468,3545,45.97564763713284,45.70975868449188
116,620,success,,14.176,14.176,3.90108809620142,9438,3545,7.528310411292967,3545,41.361303146753684,41.304755800692156
116,622,success,,14.176,14.176,4.298323657363653,10400,3545,43.134491954427325,3545,57.23825421105333,57.33486030476789
116,778,success,,14.176,14.176,4.10957296192646,10071,3545,34.799932231935976,3545,49.64387954152436,49.50601315671252
116,1088,success,,14.18,14.18,4.3319947477430105,10525,3546,35.67620104166255,3546,56.73043192543511,56.89831537864498
116,1244,success,,14.068,14.068,4.098888844251633,9984,3518,41.97498968241943,3518,56.081519571808236,56.11897241165505
117,2,success,,14.176,14.176,4.501552038826048,10993,3545,44.781526924435,3545,59.33303075401177,59.31764362369727
117,3,success,,14.176,14.176,4.621386345475912,11330,3545,36.438530696551325,3545,47.05520480004339,47.05585950700206
117,4,success,,14.068,14.068,4.750277468003333,11602,3518,5.9260173726875465,3518,28.2760633439451,28.292182698438964
117,312,success,,14.176,14.176,4.45178534463048,10918,3545,27.752031269924657,3545,44.26938927418864,44.129179327906236
117,620,success,,14.176,14.176,4.284511534497142,10165,3545,7.5242726576755965,3545,41.1263098220805,41.10780965794435
117,622,success,,14.176,14.176,4.784513701684773,11610,3545,42.98778457913506,3545,58.310336261381295,58.4688330103423
117,778,success,,14.176,14.176,4.584529012441635,11320,3545,33.32361265022861,3545,48.10096192181038,48.35176799184365
117,1088,success,,14.18,14.18,4.823615623638034,11737,3546,35.3462468722144,3546,57.571321409492704,57.68352720062205
117,1244,success,,14.068,14.068,4.529917865991592,11132,3518,41.82158106220523,3518,56.65484567706582,56.43139185921641
118,2,success,,14.184000000000001,14.184000000000001,27.357623755931854,46192,3547,42.60572721092942,3547,57.03516250184246,56.947823359385275
118,3,success,,14.184000000000001,14.184000000000001,27.22575930133462,46140,3547,25.461403700185343,3547,39.950069090882266,39.9280280318826
118,4,success,,14.076,14.076,55.414384592324495,94094,3520,12.6020229215745,3520,30.521890158115145,30.77617253440242
118,312,success,,14.184000000000001,14.184000000000001,26.53196218982339,45256,3547,26.58535832857952,3547,44.86745022261421,44.79230123133106
118,620,success,,14.184000000000001,14.184000000000001,38.45600597932935,65002,3547,8.866599944483657,3547,41.027678740201544,41.045027961178896
118,622,success,,14.184000000000001,14.184000000000001,28.249119572341442,47555,3547,53.83258603005993,3547,64.03756329096808,64.07865421838518
118,778,success,,14.184000000000001,14.184000000000001,28.271626563742757,48156,3547,29.68867701261979,3547,45.31117991549559,45.34316449343008
118,1088,success,,14.188,14.188,27.45996532589197,46360,3548,30.821519987724844,3548,55.41364001337412,55.405377677412076
118,1244,success,,14.076,14.076,26.105330795049667,44358,3520,43.34279557537036,3520,57.39502166035173,57.27027570627596
119,2,success,,14.184000000000001,14.184000000000001,24.804452527314425,45107,3547,37.65633502362786,3547,53.83713134525163,53.82158660943037
119,3,success,,14.184000000000001,14.184000000000001,25.447534956037998,46369,3547,20.968868379471864,3547,37.844867853380464,37.84793909677059
119,4,success,,14.076,14.076,45.68492403253913,83650,3520,20.894008056335284,3520,35.27612219629233,35.4595580395778
119,312,success,,14.184000000000001,14.184000000000001,24.050614884123206,44328,3547,27.998337595961807,3547,42.381718610510326,42.34762267627416
119,620,success,,14.184000000000001,14.184000000000001,35.7048994358629,64580,3547,11.482931808329091,3547,42.016615506207245,42.03552284529643
119,622,success,,14.184000000000001,14.184000000000001,26.518842570483685,47371,3547,64.50784948415475,3547,75.17973883109559,75.21266701561888
119,778,success,,14.184000000000001,14.184000000000001,28.171835822984576,51930,3547,34.26229928431458,3547,48.66806726103395,48.72391753737659
119,1088,success,,14.188,14.188,29.33436626382172,52730,3548,24.150203021607204,3548,51.52447167071849,51.55528306113906
119,1244,success,,14.076,14.076,23.983080092817545,44077,3520,45.12951094843739,3520,58.77872934431562,58.686471618437494
120,2,success,,14.184000000000001,14.184000000000001,38.18697960674763,64694,3547,34.23151072620157,3547,51.18968358472323,51.2801167773855
120,3,success,,14.184000000000001,14.184000000000001,47.050013307482004,79951,3547,18.937614273634782,3547,35.67522828125754,35.80418292278492
120,4,success,,14.076,14.076,41.15591409616172,69572,3520,67.71932097596003,3520,74.13332048260033,74.59994570000578
120,312,success,,14.184000000000001,14.184000000000001,34.38230773806572,58196,3547,32.62170494955906,3547,47.52798994485607,47.60691699309587
120,620,success,,14.184000000000001,14.184000000000001,40.7551291808486,68192,3547,27.848343646059757,3547,49.193971902588665,49.28076272375724
120,622,success,,14.184000000000001,14.184000000000001,37.33566317893565,62594,3547,93.55697577787059,3547,101.49335265952968,101.8245467900379
120,778,success,,14.184000000000001,14.184000000000001,38.2519655842334,64715,3547,61.880572463835726,3547,71.15134447771663,71.36596785863055
120,1088,success,,14.188,14.188,43.60180605761707,73478,3548,35.35666928355885,3548,58.008090286969754,58.20097926128557
120,1244,success,,14.076,14.076,31.945231953635812,53492,3520,41.250485754074376,3520,56.110051590672626,56.108618300312145
121,2,success,,14.172,14.172,14.050416992977262,24432,3544,58.23100716378109,3544,69.33595751969037,67.95074924006963
121,3,success,,14.172,14.172,14.15884355083108,24772,3544,50.04959127314507,3544,58.564161229721456,57.441995589933896
121,4,success,,14.064,14.064,18.536774937063456,32862,3517,22.499676148133517,3517,35.87009667999168,35.96099486234722
121,312,success,,14.172,14.172,14.993249949067831,26534,3544,24.09523189552599,3544,42.96194756414839,42.742100208153936
121,620,success,,14.172,14.172,17.321587946265936,30023,3544,27.901521353084807,3544,50.61047811532566,50.42641009933147
121,622,success,,14.172,14.172,14.473320687189698,25021,3544,55.133133637085926,3544,66.45568518944987,65.26595795933832
121,778,success,,14.172,14.172,16.08433934301138,28462,3544,44.829925365726474,3544,57.62076586026776,57.17960275930761
121,1088,success,,14.176,14.176,14.378044160082936,25289,3545,52.57386678202424,3545,69.35876096850964,68.29061569596456
121,1244,success,,14.064,14.064,14.263514949008822,25171,3517,65.2246300172874,3517,74.51661812083289,73.14880003280854
122,2,success,,14.172,14.172,14.429763050749898,25739,3544,69.94367143283337,3544,79.09063981578444,77.91621358639705
122,3,success,,14.172,14.172,13.83089847303927,24598,3544,61.63538773958044,3544,66.87539477546254,65.78230162007743
122,4,success,,14.064,14.064,18.76154868118465,33313,3517,30.229845240430983,3517,41.08177562776067,41.05420321718666
122,312,success,,14.172,14.172,15.48495538532734,27889,3544,25.977180962330564,3544,43.37548076983618,43.13734537384222
122,620,success,,14.172,14.172,16.988686366006732,29878,3544,37.17990439070329,3544,54.69601452026507,54.4952054988373
122,622,success,,14.172,14.172,14.129979519173503,24743,3544,68.36408395156703,3544,77.39753000989776,76.2454338936069
122,778,success,,14.172,14.172,16.11880332045257,29144,3544,54.26316716763193,3544,65.12690429558761,64.56153843216916
122,1088,success,,14.176,14.176,14.654358301311731,25863,3545,65.70973556899301,3545,78.65218351345263,77.61849476855684
122,1244,success,,14.064,14.064,14.314251959323883,25622,3517,79.72035111215418,3517,86.74617604352981,85.2248926606609
123,2,success,,14.172,14.172,17.76091803610325,31435,3544,3328.290192699819,3544,3329.3433453234506,3302.0998762255726
123,3,success,,14.172,14.172,18.066137343645096,31815,3544,2920.3826894900103,3544,2920.2936304749514,2884.3795343891766
123,4,success,,14.064,14.064,20.197608288377523,34248,3517,2069.962962316133,3517,2069.820201459647,2064.173730109633
123,312,success,,14.172,14.172,18.533478332683444,32679,3544,987.4294706071781,3544,986.9695485546014,984.9373147380318
123,620,success,,14.172,14.172,19.418360456824303,34213,3544,2512.548646056214,3544,2512.007761549401,2488.4285842982135
123,622,success,,14.172,14.172,18.143352292478085,31702,3544,3284.2304136433063,3544,3284.2840005932776,3244.817311965056
123,778,success,,14.172,14.172,19.01417832635343,33509,3544,3169.2233936441744,3544,3169.216309480672,3150.2188313669108
123,1088,success,,14.176,14.176,17.528345584869385,30714,3545,3270.1024322547496,3545,3271.1327641913967,3234.163813512165
123,1244,success,,14.064,14.064,17.329276708886027,30474,3517,3542.498393455896,3517,3541.868992592885,3507.302280426203
124,2,success,,14.136000000000001,14.136000000000001,8.2632773835212,13761,3535,46.17542609524917,3535,64.18349355169914,61.7207378953199
124,3,success,,14.136000000000001,14.136000000000001,9.656663075089455,16269,3535,39.52114640348078,3535,50.04173837526105,48.84225757283045
124,4,success,,14.028,14.028,9.949104711413383,16616,3508,19.373159503016158,3508,34.333598355824485,34.097132941193024
124,312,success,,14.136000000000001,14.136000000000001,8.505613584071398,14200,3535,59.55124937705634,3535,67.79415848515568,64.95076069220804
124,620,success,,14.136000000000001,14.136000000000001,12.504549106583,21237,3535,18.221989177870025,3535,44.822305499513725,45.065691464921066
124,622,success,,14.136000000000001,14.136000000000001,15.51596524938941,26133,3535,23.774293247230638,3535,44.76532755834764,47.226486259867755
124,778,success,,14.136000000000001,14.136000000000001,9.929635470733047,16751,3535,40.772859971743685,3535,54.01371401382772,52.94932225722811
124,1088,success,,14.14,14.14,13.380487397313118,22581,3536,27.609339398374328,3536,53.853653555360204,53.97045539124588
124,1244,success,,14.028,14.028,13.287370599806309,22726,3508,72.05110311282823,3508,83.21095419467356,87.97810615850773
125,2,success,,14.136000000000001,14.136000000000001,8.797114806249738,13636,3535,46.95545466065225,3535,64.87813499405476,62.54970916206043
125,3,success,,14.136000000000001,14.136000000000001,10.633269727230072,16644,3535,40.38228572897362,3535,50.17364484843979,49.066231137873565
125,4,success,,14.028,14.028,10.930825607851148,17156,3508,19.95670357698888,3508,34.197726269850996,34.06650335607155
125,312,success,,14.136000000000001,14.136000000000001,11.107425555586815,14024,3535,60.956095381965454,3535,68.62533636399297,66.0656654128968
125,620,success,,14.136000000000001,14.136000000000001,13.592376237735152,21359,3535,18.628835252981798,3535,44.97815216949998,44.74499976187176
125,622,success,,14.136000000000001,14.136000000000001,16.4170964024961,25669,3535,24.266776398631887,3535,45.04767473549192,47.640496016497
125,778,success,,14.136000000000001,14.136000000000001,11.277387315407395,16632,3535,41.593569001718265,3535,54.705579379916514,53.70458972150771
125,1088,success,,14.14,14.14,14.319734528660774,22408,3536,28.237125515653425,3536,53.242569297318205,53.950016498945644
125,1244,success,,14.028,14.028,14.65999817661941,22706,3508,73.93595067918162,3508,85.42699730006007,88.87364849006356
126,2,success,,14.136000000000001,14.136000000000001,8.858055322431028,15607,3535,48.140585646001426,3535,63.31004799777858,61.392978733020456
126,3,success,,14.136000000000001,14.136000000000001,9.278697510249913,16479,3535,42.43001657752712,3535,51.53773769907925,50.28819735071036
126,4,success,,14.028,14.028,10.687916412949562,18931,3508,21.44041961552388,3508,35.37498045291837,34.998884497549774
126,312,success,,14.136000000000001,14.136000000000001,8.70657255128026,15568,3535,64.70227475064114,3535,71.09462290198941,68.77792249567291
126,620,success,,14.136000000000001,14.136000000000001,11.771269877441227,20682,3535,19.10597121921258,3535,45.70464554872337,45.60547457616801
126,622,success,,14.136000000000001,14.136000000000001,15.669251301325858,28096,3535,21.792596864537217,3535,44.325320977380244,45.94699650791691
126,778,success,,14.136000000000001,14.136000000000001,9.813338798470795,17615,3535,43.25165471614391,3535,56.56785722513423,55.5430583586658
126,1088,success,,14.14,14.14,12.776172848418355,22614,3536,29.13083344212374,3536,55.29767648822283,54.96551290599905
126,1244,success,,14.028,14.028,14.242779580876231,25724,3508,73.41969653870505,3508,83.45574917470412,86.67728543381814
127,2,success,,14.176,14.176,54.31288268044591,52638,3545,42.25470248235956,3545,56.93151315517474,56.88640793573947
127,3,success,,14.176,14.176,52.87870163656771,51183,3545,35.732348720959315,3545,46.64535562076479,46.61489557874905
127,4,success,,14.068,14.068,75.95238469354808,89941,3518,11.781420584776674,3518,30.390282248455918,30.56965340953061
127,312,success,,14.176,14.176,47.0560258757323,53190,3545,21.96978935043144,3545,41.145001343470014,41.099213540622685
127,620,success,,14.176,14.176,87.68054355494678,84443,3545,10.523420360457923,3545,41.6589214669067,41.66896708149982
127,622,success,,14.176,14.176,55.125318283215165,53331,3545,52.403692144197734,3545,65.37069828889028,65.36263442622896
127,778,success,,14.176,14.176,51.925372779369354,62691,3545,28.43297532514842,3545,45.870069721544716,45.91362278305341
127,1088,success,,14.18,14.18,51.52155601233244,53190,3546,33.27746451655704,3546,56.13407160694352,56.12370946579795
127,1244,success,,14.068,14.068,51.182979345321655,49821,3518,49.606562297299256,3518,62.65185575317663,62.4778712813188
128,2,success,,14.176,14.176,43.07595776952803,58040,3545,56.38561445598012,3545,67.85527042120269,67.83652357455249
128,3,success,,14.176,14.176,40.361324133351445,54127,3545,46.51343003619971,3545,56.1908928054596,56.160939013252026
128,4,success,,14.068,14.068,90.08292915299535,121500,3518,16.660611411913727,3518,32.07171274986323,32.680799600470216
128,312,success,,14.176,14.176,44.2223478090018,59418,3545,25.559072812206168,3545,43.61239398284114,43.648084771653984
128,620,success,,14.176,14.176,59.2697987575084,78749,3545,23.058727196727943,3545,46.76220210964717,46.80056780490007
