config_key,sweep_id,configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,x0_rmse_uv,trajectory_rmse_uv,rhs_evaluations
a139ea869e43,raw_grid_threshold1000,7,4,success,,14.068,14.068,28.223063276828228,28.22582033150287,10858.0
a139ea869e43,raw_grid_threshold1000,7,1088,success,,14.18,14.18,58.08960854030513,58.24685509975437,11450.0
a139ea869e43,raw_grid_threshold1000,7,622,success,,14.176,14.176,55.51756865819971,55.75461220661292,11627.0
a139ea869e43,raw_grid_threshold1000,7,620,success,,14.176,14.176,40.01749760393189,40.00102003181316,10881.0
a139ea869e43,raw_grid_threshold1000,7,2,success,,14.176,14.176,59.62050054307639,59.62566786292348,11151.0
a139ea869e43,raw_grid_threshold1000,7,3,success,,14.176,14.176,47.84379468727949,47.80251362037198,11160.0
a139ea869e43,raw_grid_threshold1000,7,1244,success,,14.068,14.068,58.60517303968128,58.447180459145024,11646.0
a139ea869e43,raw_grid_threshold1000,7,778,success,,14.176,14.176,46.42120637533755,46.61439042764638,11675.0
a139ea869e43,raw_grid_threshold1000,7,312,success,,14.176,14.176,42.851230755901646,42.6898896242963,11272.0
af796e85b32b,raw_grid_threshold1000,8,4,success,,14.068,14.068,28.36494558113187,28.345147891071687,10863.0
af796e85b32b,raw_grid_threshold1000,8,1088,success,,14.18,14.18,57.08500843500917,57.0866950852972,11235.0
af796e85b32b,raw_grid_threshold1000,8,622,success,,14.176,14.176,54.408701268233955,54.65504952509419,11222.0
af796e85b32b,raw_grid_threshold1000,8,620,success,,14.176,14.176,40.07810061800411,40.03625735741478,10879.0
af796e85b32b,raw_grid_threshold1000,8,2,success,,14.176,14.176,58.71865258607246,58.711063086330746,10959.0
af796e85b32b,raw_grid_threshold1000,8,3,success,,14.176,14.176,48.70879939345878,48.630806081627135,11083.0
af796e85b32b,raw_grid_threshold1000,8,1244,success,,14.068,14.068,58.386499060455286,58.00705380749851,11099.0
af796e85b32b,raw_grid_threshold1000,8,778,success,,14.176,14.176,46.68671385059558,46.69018800859122,11091.0
af796e85b32b,raw_grid_threshold1000,8,312,success,,14.176,14.176,43.58950747002086,43.43112389233777,11215.0
ee02c56a3a02,raw_grid_threshold1000,9,4,success,,14.068,14.068,28.15083505172673,28.198937224648105,11190.0
ee02c56a3a02,raw_grid_threshold1000,9,1088,success,,14.18,14.18,60.19081581663607,60.21943747091405,11019.0
ee02c56a3a02,raw_grid_threshold1000,9,622,success,,14.176,14.176,57.74672499865621,57.59235665927382,10930.0
ee02c56a3a02,raw_grid_threshold1000,9,620,success,,14.176,14.176,40.13985637279687,40.127998300867546,10617.0
ee02c56a3a02,raw_grid_threshold1000,9,2,success,,14.176,14.176,58.20702729846568,58.091108036524375,11141.0
ee02c56a3a02,raw_grid_threshold1000,9,3,success,,14.176,14.176,48.93625993663113,49.00543898910733,10964.0
ee02c56a3a02,raw_grid_threshold1000,9,1244,success,,14.068,14.068,59.905303815635364,59.96830449235869,11297.0
ee02c56a3a02,raw_grid_threshold1000,9,778,success,,14.176,14.176,46.50872174983432,46.51036568264468,11517.0
ee02c56a3a02,raw_grid_threshold1000,9,312,success,,14.176,14.176,42.193482867258645,42.133845741050884,11219.0
ace753d5aaf3,raw_grid_threshold1000,10,4,success,,14.076,14.076,28.320758453828287,28.307405193670526,38537.0
ace753d5aaf3,raw_grid_threshold1000,10,1088,success,,14.188,14.188,63.90452359691462,63.890468597752374,34688.0
ace753d5aaf3,raw_grid_threshold1000,10,622,success,,14.184000000000001,14.184000000000001,60.407327524844504,60.400682537088855,31702.0
ace753d5aaf3,raw_grid_threshold1000,10,620,success,,14.184000000000001,14.184000000000001,40.11368760678345,40.10723740614765,63221.0
ace753d5aaf3,raw_grid_threshold1000,10,2,success,,14.184000000000001,14.184000000000001,60.379490836511266,60.36901255101074,34777.0
ace753d5aaf3,raw_grid_threshold1000,10,3,success,,14.184000000000001,14.184000000000001,50.57189569498629,50.5675980553813,31297.0
ace753d5aaf3,raw_grid_threshold1000,10,1244,success,,14.076,14.076,60.665903226393226,60.65355961104713,32997.0
ace753d5aaf3,raw_grid_threshold1000,10,778,success,,14.184000000000001,14.184000000000001,46.95387612292005,46.95358228690397,36288.0
ace753d5aaf3,raw_grid_threshold1000,10,312,success,,14.184000000000001,14.184000000000001,41.719173781267,41.693732040468404,34194.0
7509d27ce0f1,raw_grid_threshold1000,11,4,success,,14.076,14.076,28.29947976868643,28.290048562492192,36414.0
7509d27ce0f1,raw_grid_threshold1000,11,1088,success,,14.188,14.188,64.55755277423572,64.56052481265614,35639.0
7509d27ce0f1,raw_grid_threshold1000,11,622,success,,14.184000000000001,14.184000000000001,60.518560587151995,60.49907856664243,32350.0
7509d27ce0f1,raw_grid_threshold1000,11,620,success,,14.184000000000001,14.184000000000001,40.18677636065274,40.18220380358561,62777.0
7509d27ce0f1,raw_grid_threshold1000,11,2,success,,14.184000000000001,14.184000000000001,60.06553679110597,60.054424798277324,34290.0
7509d27ce0f1,raw_grid_threshold1000,11,3,success,,14.184000000000001,14.184000000000001,51.07646976397771,51.0575057627061,30541.0
7509d27ce0f1,raw_grid_threshold1000,11,1244,success,,14.076,14.076,61.96151677686893,61.94697200254434,33897.0
7509d27ce0f1,raw_grid_threshold1000,11,778,success,,14.184000000000001,14.184000000000001,46.854428740834514,46.844592722197305,38715.0
7509d27ce0f1,raw_grid_threshold1000,11,312,success,,14.184000000000001,14.184000000000001,41.83310124123137,41.831786414417785,33733.0
8feeb366f3c7,raw_grid_threshold1000,12,4,success,,14.076,14.076,28.991373419397867,28.960956915602296,45414.0
8feeb366f3c7,raw_grid_threshold1000,12,1088,success,,14.188,14.188,70.38028733333837,70.3418392988432,32139.0
8feeb366f3c7,raw_grid_threshold1000,12,622,success,,14.184000000000001,14.184000000000001,68.72626648274695,68.71669977914281,31232.0
8feeb366f3c7,raw_grid_threshold1000,12,620,success,,14.184000000000001,14.184000000000001,40.74639309216879,40.735087840187134,64700.0
8feeb366f3c7,raw_grid_threshold1000,12,2,success,,14.184000000000001,14.184000000000001,66.5622733304533,66.55019373402814,30762.0
8feeb366f3c7,raw_grid_threshold1000,12,3,success,,14.184000000000001,14.184000000000001,55.8504031660219,55.84508816149722,31573.0
8feeb366f3c7,raw_grid_threshold1000,12,1244,success,,14.076,14.076,71.66728506582743,71.66085329635462,30460.0
8feeb366f3c7,raw_grid_threshold1000,12,778,success,,14.184000000000001,14.184000000000001,52.31329456452645,52.31552402092128,38610.0
8feeb366f3c7,raw_grid_threshold1000,12,312,success,,14.184000000000001,14.184000000000001,44.25609932323946,44.23463280220579,33069.0
c562a6a52c40,raw_grid_threshold1000,13,4,success,,14.064,14.064,30.41297861472628,30.408058327913498,52361.0
c562a6a52c40,raw_grid_threshold1000,13,1088,success,,14.176,14.176,75.61349711385601,75.54204172123848,32016.0
c562a6a52c40,raw_grid_threshold1000,13,622,success,,14.172,14.172,55.9855302792858,55.91321306870341,33518.0
c562a6a52c40,raw_grid_threshold1000,13,620,success,,14.172,14.172,41.862958079258284,41.85316843773445,38634.0
c562a6a52c40,raw_grid_threshold1000,13,2,success,,14.172,14.172,59.58329593543959,59.47553437419557,34477.0
c562a6a52c40,raw_grid_threshold1000,13,3,success,,14.172,14.172,52.443140025709035,52.36917831539414,33472.0
c562a6a52c40,raw_grid_threshold1000,13,1244,success,,14.064,14.064,112.29385918137818,112.15281322402372,33693.0
c562a6a52c40,raw_grid_threshold1000,13,778,success,,14.172,14.172,52.53640059578565,52.52461110345856,34553.0
c562a6a52c40,raw_grid_threshold1000,13,312,success,,14.172,14.172,42.92230915286659,42.891537798356936,33936.0
d0d8d416f085,raw_grid_threshold1000,14,4,success,,14.064,14.064,30.904681551852917,30.94315596023886,50714.0
d0d8d416f085,raw_grid_threshold1000,14,1088,success,,14.176,14.176,77.19158895965542,77.07265192151222,33229.0
d0d8d416f085,raw_grid_threshold1000,14,622,success,,14.172,14.172,56.27598101844061,56.22787130403727,33527.0
d0d8d416f085,raw_grid_threshold1000,14,620,success,,14.172,14.172,42.22722034471443,42.19811771760647,38201.0
d0d8d416f085,raw_grid_threshold1000,14,2,success,,14.172,14.172,58.96571547628737,58.92812067458808,32412.0
d0d8d416f085,raw_grid_threshold1000,14,3,success,,14.172,14.172,52.747495009094685,52.690599839792306,31383.0
d0d8d416f085,raw_grid_threshold1000,14,1244,success,,14.064,14.064,115.16487478531681,115.04299408082076,31884.0
d0d8d416f085,raw_grid_threshold1000,14,778,success,,14.172,14.172,52.81123488857129,52.781956187254906,34442.0
d0d8d416f085,raw_grid_threshold1000,14,312,success,,14.172,14.172,43.07248514246116,43.05548700995968,34422.0
f9209b851245,raw_grid_threshold1000,15,4,success,,14.064,14.064,39.254525843748446,39.3270949039395,43963.0
f9209b851245,raw_grid_threshold1000,15,1088,success,,14.176,14.176,97.85783411306772,97.71668530716993,30516.0
f9209b851245,raw_grid_threshold1000,15,622,success,,14.172,14.172,67.52606528471144,67.49379946871713,31906.0
f9209b851245,raw_grid_threshold1000,15,620,success,,14.172,14.172,46.11525418964523,46.1050743261083,37057.0
f9209b851245,raw_grid_threshold1000,15,2,success,,14.172,14.172,69.80832747270289,69.67584181534022,32584.0
f9209b851245,raw_grid_threshold1000,15,3,success,,14.172,14.172,64.76289117183106,64.71996907248285,31020.0
f9209b851245,raw_grid_threshold1000,15,1244,success,,14.064,14.064,164.38477966578142,164.22073128616378,31238.0
f9209b851245,raw_grid_threshold1000,15,778,success,,14.172,14.172,64.81945355620456,64.75701170801202,33501.0
f9209b851245,raw_grid_threshold1000,15,312,success,,14.172,14.172,47.05554140316451,47.064776298633575,34928.0
9e47b1ddba4e,raw_grid_threshold1000,16,4,success,,14.028,14.028,33.9977435385665,33.49549917758184,19121.0
9e47b1ddba4e,raw_grid_threshold1000,16,1088,success,,14.14,14.14,55.34900837244918,55.077368922184654,21242.0
9e47b1ddba4e,raw_grid_threshold1000,16,622,success,,14.136000000000001,14.136000000000001,44.90601726752507,47.068270912682756,28427.0
9e47b1ddba4e,raw_grid_threshold1000,16,620,success,,14.136000000000001,14.136000000000001,48.480809413158795,47.66353449735542,19868.0
9e47b1ddba4e,raw_grid_threshold1000,16,2,success,,14.136000000000001,14.136000000000001,59.70064904728967,57.719519304082134,16014.0
9e47b1ddba4e,raw_grid_threshold1000,16,3,success,,14.136000000000001,14.136000000000001,50.55109472204791,49.470676184643054,19026.0
9e47b1ddba4e,raw_grid_threshold1000,16,1244,success,,14.028,14.028,75.92278429154204,80.26937799876009,25966.0
9e47b1ddba4e,raw_grid_threshold1000,16,778,success,,14.136000000000001,14.136000000000001,55.89910421895844,54.689851086392245,18723.0
9e47b1ddba4e,raw_grid_threshold1000,16,312,success,,14.136000000000001,14.136000000000001,63.54311104209267,61.34019527711122,15962.0
76133ce752dc,raw_grid_threshold1000,17,4,success,,14.028,14.028,34.28853547617648,33.90610185078626,18920.0
76133ce752dc,raw_grid_threshold1000,17,1088,success,,14.14,14.14,55.63652559276144,55.4993863373983,21712.0
76133ce752dc,raw_grid_threshold1000,17,622,success,,14.136000000000001,14.136000000000001,44.04341053044232,46.169927606318346,29718.0
76133ce752dc,raw_grid_threshold1000,17,620,success,,14.136000000000001,14.136000000000001,48.35409088459259,47.83272151706176,19351.0
76133ce752dc,raw_grid_threshold1000,17,2,success,,14.136000000000001,14.136000000000001,61.86241213304222,59.92951569057144,15927.0
76133ce752dc,raw_grid_threshold1000,17,3,success,,14.136000000000001,14.136000000000001,50.31595616112741,49.46405963832273,19196.0
76133ce752dc,raw_grid_threshold1000,17,1244,success,,14.028,14.028,76.16265473721653,80.11328118900084,25925.0
76133ce752dc,raw_grid_threshold1000,17,778,success,,14.136000000000001,14.136000000000001,55.247620964710116,54.23250481796016,18954.0
76133ce752dc,raw_grid_threshold1000,17,312,success,,14.136000000000001,14.136000000000001,63.51194662159506,61.40522990930934,16398.0
229977c07677,raw_grid_threshold1000,18,4,success,,14.028,14.028,35.38427391690992,34.91481149792125,20309.0
229977c07677,raw_grid_threshold1000,18,1088,success,,14.14,14.14,55.71201627171323,55.418020750813184,21302.0
229977c07677,raw_grid_threshold1000,18,622,success,,14.136000000000001,14.136000000000001,43.87245363158983,45.70162047822406,31155.0
229977c07677,raw_grid_threshold1000,18,620,success,,14.136000000000001,14.136000000000001,48.761568715876344,48.25012006413796,19809.0
229977c07677,raw_grid_threshold1000,18,2,success,,14.136000000000001,14.136000000000001,60.609653781450334,59.374376562742036,16890.0
229977c07677,raw_grid_threshold1000,18,3,success,,14.136000000000001,14.136000000000001,50.76467566744384,49.65718281494704,18970.0
229977c07677,raw_grid_threshold1000,18,1244,success,,14.028,14.028,76.8124667444239,80.13104402894776,27482.0
229977c07677,raw_grid_threshold1000,18,778,success,,14.136000000000001,14.136000000000001,56.90648962484721,55.792198087052114,19268.0
229977c07677,raw_grid_threshold1000,18,312,success,,14.136000000000001,14.136000000000001,66.63422661520185,64.56623338509935,16965.0
0ecc18c993af,raw_grid_threshold1000,19,4,success,,14.068,14.068,30.2457417939601,30.227956101549065,76677.0
0ecc18c993af,raw_grid_threshold1000,19,1088,success,,14.18,14.18,63.5635108874598,63.54316123930917,62528.0
0ecc18c993af,raw_grid_threshold1000,19,622,success,,14.176,14.176,46.07728389672611,46.06948828401372,93499.0
0ecc18c993af,raw_grid_threshold1000,19,620,success,,14.176,14.176,43.1148520752738,43.08843427314082,67899.0
0ecc18c993af,raw_grid_threshold1000,19,2,success,,14.176,14.176,55.1196852398212,55.095952251442945,64710.0
0ecc18c993af,raw_grid_threshold1000,19,3,success,,14.176,14.176,42.894350785854876,42.89202299447512,63554.0
0ecc18c993af,raw_grid_threshold1000,19,1244,success,,14.068,14.068,93.04307867757753,93.02818705170964,63729.0
0ecc18c993af,raw_grid_threshold1000,19,778,success,,14.176,14.176,52.55545077559863,52.5528207089775,58843.0
0ecc18c993af,raw_grid_threshold1000,19,312,success,,14.176,14.176,38.861421790715646,38.85646191153879,69685.0
e1a7a9bbb6c9,raw_grid_threshold1000,20,4,success,,14.068,14.068,31.37042007908217,31.35243114859635,75373.0
e1a7a9bbb6c9,raw_grid_threshold1000,20,1088,success,,14.18,14.18,64.30481129355384,64.2979423571457,57534.0
e1a7a9bbb6c9,raw_grid_threshold1000,20,622,success,,14.176,14.176,45.18078892781617,45.16986031397514,101891.0
e1a7a9bbb6c9,raw_grid_threshold1000,20,620,success,,14.176,14.176,42.84735279852459,42.836947358330356,75596.0
e1a7a9bbb6c9,raw_grid_threshold1000,20,2,success,,14.176,14.176,55.223058403677406,55.21431233684771,64826.0
e1a7a9bbb6c9,raw_grid_threshold1000,20,3,success,,14.176,14.176,42.407437091898814,42.36490228068526,59732.0
e1a7a9bbb6c9,raw_grid_threshold1000,20,1244,success,,14.068,14.068,90.87441529217024,90.76709184525973,64632.0
e1a7a9bbb6c9,raw_grid_threshold1000,20,778,success,,14.176,14.176,52.75296504374318,52.754963154893964,57391.0
e1a7a9bbb6c9,raw_grid_threshold1000,20,312,success,,14.176,14.176,38.135713411498436,38.13853702267001,69373.0
e48083df97fb,raw_grid_threshold1000,21,4,success,,14.068,14.068,164.364124812022,164.21995016939343,107127.0
e48083df97fb,raw_grid_threshold1000,21,1088,success,,14.18,14.18,121.49237285034503,121.38728153702276,100692.0
e48083df97fb,raw_grid_threshold1000,21,622,success,,14.176,14.176,138.73827379451973,138.8221546761874,118609.0
e48083df97fb,raw_grid_threshold1000,21,620,success,,14.176,14.176,171.6596113152975,171.54427535937737,105197.0
e48083df97fb,raw_grid_threshold1000,21,2,success,,14.176,14.176,116.11962711667468,116.08954952269612,102232.0
e48083df97fb,raw_grid_threshold1000,21,3,success,,14.176,14.176,71.93493768232732,71.97107538660924,99654.0
e48083df97fb,raw_grid_threshold1000,21,1244,success,,14.068,14.068,221.98144746050394,221.72807257232208,91259.0
e48083df97fb,raw_grid_threshold1000,21,778,success,,14.176,14.176,89.23769970755231,89.21363461870837,94875.0
e48083df97fb,raw_grid_threshold1000,21,312,success,,14.176,14.176,92.89266881433224,92.77343300909465,113948.0
436011209adf,raw_grid_threshold1000,22,4,success,,14.048,14.048,29.40889619359637,29.409108529247277,63031.0
436011209adf,raw_grid_threshold1000,22,1088,success,,14.16,14.16,59.68610767386332,59.68731895367231,49872.0
436011209adf,raw_grid_threshold1000,22,622,success,,14.156,14.156,61.97694413922456,61.93573533382416,45773.0
436011209adf,raw_grid_threshold1000,22,620,success,,14.156,14.156,41.54931896397815,41.53542749870456,60908.0
436011209adf,raw_grid_threshold1000,22,2,success,,14.156,14.156,65.67687447966716,65.582122817296,46633.0
436011209adf,raw_grid_threshold1000,22,3,success,,14.156,14.156,81.14815317422327,80.920428427989,40354.0
436011209adf,raw_grid_threshold1000,22,1244,success,,14.048,14.048,77.33529675905842,77.21854006817784,57326.0
436011209adf,raw_grid_threshold1000,22,778,success,,14.156,14.156,54.689759330061676,54.614670450403956,49437.0
436011209adf,raw_grid_threshold1000,22,312,success,,14.156,14.156,48.61187854361027,48.60465338142127,49102.0
5440fd92fb03,raw_grid_threshold1000,23,4,success,,14.048,14.048,29.215599501765496,29.216624626022814,64561.0
5440fd92fb03,raw_grid_threshold1000,23,1088,success,,14.16,14.16,60.66866482322439,60.5752421560204,48845.0
5440fd92fb03,raw_grid_threshold1000,23,622,success,,14.156,14.156,64.38138582103419,64.28060195343822,45386.0
5440fd92fb03,raw_grid_threshold1000,23,620,success,,14.156,14.156,42.446413460013254,42.43094670715782,59332.0
5440fd92fb03,raw_grid_threshold1000,23,2,success,,14.156,14.156,66.73549421859506,66.55700637212841,42732.0
5440fd92fb03,raw_grid_threshold1000,23,3,success,,14.156,14.156,82.60461955140313,82.47568414955583,40893.0
5440fd92fb03,raw_grid_threshold1000,23,1244,success,,14.048,14.048,76.43267496709923,76.40396457064506,59811.0
5440fd92fb03,raw_grid_threshold1000,23,778,success,,14.156,14.156,55.19708292471953,55.15965076900988,50856.0
5440fd92fb03,raw_grid_threshold1000,23,312,success,,14.156,14.156,50.46457250020211,50.39117645809051,47497.0
582217061e22,raw_grid_threshold1000,24,4,success,,14.048,14.048,60.80653628397943,60.503109068263676,64229.0
582217061e22,raw_grid_threshold1000,24,1088,success,,14.16,14.16,115.95831846365076,115.6791287988091,49780.0
582217061e22,raw_grid_threshold1000,24,622,success,,14.156,14.156,201.282745384309,200.25380419472674,39735.0
582217061e22,raw_grid_threshold1000,24,620,success,,14.156,14.156,84.63949179892167,84.45793684637458,43593.0
582217061e22,raw_grid_threshold1000,24,2,success,,14.156,14.156,201.87287924057313,201.3314699166416,41515.0
582217061e22,raw_grid_threshold1000,24,3,success,,14.156,14.156,286.8559211591999,284.97723632238814,35989.0
582217061e22,raw_grid_threshold1000,24,1244,success,,14.048,14.048,169.16797329732913,168.64087189515163,66145.0
582217061e22,raw_grid_threshold1000,24,778,success,,14.156,14.156,147.53774722950712,147.25078043375893,37304.0
582217061e22,raw_grid_threshold1000,24,312,success,,14.156,14.156,154.3466815380046,153.49980904361095,42709.0
ad8e2701089a,raw_grid_threshold1000,25,4,success,,13.988,13.988,31.676586524944835,31.663595367011855,26782.0
ad8e2701089a,raw_grid_threshold1000,25,1088,success,,14.1,14.1,55.7561319749369,55.28474801949489,28961.0
ad8e2701089a,raw_grid_threshold1000,25,622,success,,14.096,14.096,42.74782888433609,44.41831598932258,30006.0
ad8e2701089a,raw_grid_threshold1000,25,620,success,,14.096,14.096,49.33527745318838,48.528453830788585,20716.0
ad8e2701089a,raw_grid_threshold1000,25,2,success,,14.096,14.096,57.52182604885109,56.103801853990774,19772.0
ad8e2701089a,raw_grid_threshold1000,25,3,success,,14.096,14.096,49.46562190844073,48.65872994017884,26779.0
ad8e2701089a,raw_grid_threshold1000,25,1244,success,,13.988,13.988,62.613692240602084,69.18910190746921,30780.0
ad8e2701089a,raw_grid_threshold1000,25,778,success,,14.096,14.096,55.04835277252879,53.9888872064777,22871.0
ad8e2701089a,raw_grid_threshold1000,25,312,success,,14.096,14.096,49.436204704215044,50.5811487703992,28201.0
1cbaa4d0946e,raw_grid_threshold1000,26,4,success,,13.988,13.988,32.308624603935904,32.15513531711254,27587.0
1cbaa4d0946e,raw_grid_threshold1000,26,1088,success,,14.1,14.1,56.638927099783515,56.71316781623114,29095.0
1cbaa4d0946e,raw_grid_threshold1000,26,622,success,,14.096,14.096,42.05862907707867,43.92465717279114,31518.0
1cbaa4d0946e,raw_grid_threshold1000,26,620,success,,14.096,14.096,49.81393577277348,49.1204031160448,20676.0
1cbaa4d0946e,raw_grid_threshold1000,26,2,success,,14.096,14.096,57.37446135543299,55.93740381425095,19265.0
1cbaa4d0946e,raw_grid_threshold1000,26,3,success,,14.096,14.096,49.47811296254147,48.301234939260105,28335.0
1cbaa4d0946e,raw_grid_threshold1000,26,1244,success,,13.988,13.988,64.1268543713087,69.8795057679496,30589.0
1cbaa4d0946e,raw_grid_threshold1000,26,778,success,,14.096,14.096,54.91272212774967,53.87911192079214,22445.0
1cbaa4d0946e,raw_grid_threshold1000,26,312,success,,14.096,14.096,48.39491115387418,49.93625718315368,28193.0
71c94c235812,raw_grid_threshold1000,27,4,success,,13.988,13.988,32.53997897207348,32.40219017365893,29869.0
71c94c235812,raw_grid_threshold1000,27,1088,success,,14.1,14.1,53.8515548720086,54.55512489350199,31137.0
71c94c235812,raw_grid_threshold1000,27,622,success,,14.096,14.096,43.14838522824644,44.018701204064946,31550.0
71c94c235812,raw_grid_threshold1000,27,620,success,,14.096,14.096,51.64843593122597,51.10826775332823,21410.0
71c94c235812,raw_grid_threshold1000,27,2,success,,14.096,14.096,57.431781452085254,56.2693224871944,20943.0
71c94c235812,raw_grid_threshold1000,27,3,success,,14.096,14.096,49.80554290174578,48.955777602453075,28458.0
71c94c235812,raw_grid_threshold1000,27,1244,success,,13.988,13.988,62.340151347424516,67.53659309869863,33055.0
71c94c235812,raw_grid_threshold1000,27,778,success,,14.096,14.096,56.07262223538769,54.88591385335421,22350.0
71c94c235812,raw_grid_threshold1000,27,312,success,,14.096,14.096,49.22283720581017,50.40719564735576,30198.0
6ea62d37921e,raw_grid_threshold1000,28,4,success,,14.06,14.06,36.739818236326094,36.68035737865944,109342.0
6ea62d37921e,raw_grid_threshold1000,28,1088,success,,14.172,14.172,66.87348047220951,66.82842463011691,71639.0
6ea62d37921e,raw_grid_threshold1000,28,622,success,,14.168000000000001,14.168000000000001,53.926525211787265,53.901580569465025,87572.0
6ea62d37921e,raw_grid_threshold1000,28,620,success,,14.168000000000001,14.168000000000001,40.46386138928395,40.44937446717153,106184.0
6ea62d37921e,raw_grid_threshold1000,28,2,success,,14.168000000000001,14.168000000000001,68.08534140293861,67.98826516855742,71271.0
6ea62d37921e,raw_grid_threshold1000,28,3,success,,14.168000000000001,14.168000000000001,68.94229243821742,68.92991728563126,69505.0
6ea62d37921e,raw_grid_threshold1000,28,1244,success,,14.06,14.06,81.94640922512406,81.8482918804451,86062.0
6ea62d37921e,raw_grid_threshold1000,28,778,success,,14.168000000000001,14.168000000000001,53.17073288357117,53.13385262225112,82651.0
6ea62d37921e,raw_grid_threshold1000,28,312,success,,14.168000000000001,14.168000000000001,41.48371035836192,41.471974645388364,80984.0
7dc27df7cd36,raw_grid_threshold1000,29,4,success,,14.06,14.06,38.71267807851639,38.68753288772562,107604.0
7dc27df7cd36,raw_grid_threshold1000,29,1088,success,,14.172,14.172,67.70084326969219,67.66895163791126,70671.0
7dc27df7cd36,raw_grid_threshold1000,29,622,success,,14.168000000000001,14.168000000000001,55.272302690278636,55.244005346688176,86232.0
7dc27df7cd36,raw_grid_threshold1000,29,620,success,,14.168000000000001,14.168000000000001,40.1690861766257,40.152258998087596,139379.0
7dc27df7cd36,raw_grid_threshold1000,29,2,success,,14.168000000000001,14.168000000000001,73.90883098150958,73.82769773465184,76037.0
7dc27df7cd36,raw_grid_threshold1000,29,3,success,,14.168000000000001,14.168000000000001,76.93814051987047,76.93997011622722,67982.0
7dc27df7cd36,raw_grid_threshold1000,29,1244,success,,14.06,14.06,83.99060881272186,83.86534406644239,72852.0
7dc27df7cd36,raw_grid_threshold1000,29,778,success,,14.168000000000001,14.168000000000001,55.11830979662328,55.05552886844665,87472.0
7dc27df7cd36,raw_grid_threshold1000,29,312,success,,14.168000000000001,14.168000000000001,42.66432063636181,42.65408304518411,84522.0
5a69d80fc181,raw_grid_threshold1000,30,4,success,,14.06,14.06,37059.66505411424,36910.952734629616,156069.0
5a69d80fc181,raw_grid_threshold1000,30,1088,success,,14.172,14.172,50522.04474801543,50208.009170940204,156419.0
5a69d80fc181,raw_grid_threshold1000,30,622,success,,14.168000000000001,14.168000000000001,70468.71882017367,70029.06564021693,160477.0
5a69d80fc181,raw_grid_threshold1000,30,620,success,,14.168000000000001,14.168000000000001,88737.99172474068,88280.68780811236,172185.0
5a69d80fc181,raw_grid_threshold1000,30,2,success,,14.168000000000001,14.168000000000001,50989.085936279276,50644.885672487326,156657.0
5a69d80fc181,raw_grid_threshold1000,30,3,success,,14.168000000000001,14.168000000000001,48702.283935570435,48362.303331668096,154423.0
5a69d80fc181,raw_grid_threshold1000,30,1244,success,,14.06,14.06,67294.45175778211,66917.1275001765,165534.0
5a69d80fc181,raw_grid_threshold1000,30,778,success,,14.168000000000001,14.168000000000001,58887.10073689514,58499.55281245969,160702.0
5a69d80fc181,raw_grid_threshold1000,30,312,success,,14.168000000000001,14.168000000000001,41427.01896358317,41300.61534782351,168380.0
8c47e3d45d56,raw_grid_threshold1000,31,4,success,,14.032,14.032,28.141883657439468,28.13766605427353,95321.0
8c47e3d45d56,raw_grid_threshold1000,31,1088,success,,14.144,14.144,69.20091144427971,69.11216354050082,72760.0
8c47e3d45d56,raw_grid_threshold1000,31,622,success,,14.14,14.14,48.14194680667821,48.2095411291041,92667.0
8c47e3d45d56,raw_grid_threshold1000,31,620,success,,14.14,14.14,43.5416355973264,43.50255132072681,73654.0
8c47e3d45d56,raw_grid_threshold1000,31,2,success,,14.14,14.14,64.11067291701997,63.998285758374216,63044.0
8c47e3d45d56,raw_grid_threshold1000,31,3,success,,14.14,14.14,51.01828905301795,51.003814038232505,85958.0
8c47e3d45d56,raw_grid_threshold1000,31,1244,success,,14.032,14.032,69.21923242807564,69.29324855288932,78130.0
8c47e3d45d56,raw_grid_threshold1000,31,778,success,,14.14,14.14,58.03676185631741,57.95641009602473,67491.0
8c47e3d45d56,raw_grid_threshold1000,31,312,success,,14.14,14.14,58.82625433307857,58.78083746985831,54208.0
452ca5425f00,raw_grid_threshold1000,32,4,success,,14.032,14.032,28.247613493619067,28.19973059343355,98316.0
452ca5425f00,raw_grid_threshold1000,32,1088,success,,14.144,14.144,69.17067452262978,69.1083626605086,60056.0
452ca5425f00,raw_grid_threshold1000,32,622,success,,14.14,14.14,49.00348193681793,48.97360543100332,97874.0
452ca5425f00,raw_grid_threshold1000,32,620,success,,14.14,14.14,43.72876441403849,43.71599888468124,80521.0
452ca5425f00,raw_grid_threshold1000,32,2,success,,14.14,14.14,64.94730575692557,64.73325190214945,58234.0
452ca5425f00,raw_grid_threshold1000,32,3,success,,14.14,14.14,50.269445570714,50.16745784237377,79781.0
452ca5425f00,raw_grid_threshold1000,32,1244,success,,14.032,14.032,69.9131151510569,69.69824565335729,81340.0
452ca5425f00,raw_grid_threshold1000,32,778,success,,14.14,14.14,59.23409346794845,59.122910502340275,60244.0
452ca5425f00,raw_grid_threshold1000,32,312,success,,14.14,14.14,60.01256658598693,59.968859014179735,56186.0
8cd8e418bb35,raw_grid_threshold1000,33,4,success,,14.032,14.032,35.24836201522814,34.94470421532845,106784.0
8cd8e418bb35,raw_grid_threshold1000,33,1088,success,,14.144,14.144,68.59351056451108,68.44618986228765,102837.0
