held_out,lead_s,aesindy_skill,persistence_skill,n_forecasts
fixation,0.372,0.03958926892907593,0.168427575993546,234
fixation,0.376,0.03815279646791759,0.16284946823488392,234
fixation,0.38,0.020965426479725636,0.13726404294127273,234
fixation,0.384,-0.0065811662667269386,0.10074046106428666,234
fixation,0.388,-0.037072573225840184,0.06355779897479445,234
fixation,0.392,-0.06383498487897439,0.033065938886635296,234
fixation,0.396,-0.08282771095558632,0.011734812063164693,234
fixation,0.4,-0.09439850664623686,-0.00258381638600943,234
fixation,0.404,-0.10224955538796056,-0.01389470401362312,234
fixation,0.40800000000000003,-0.10964861581684483,-0.02419064678395961,234
fixation,0.41200000000000003,-0.11653351805999221,-0.031690509982227215,234
fixation,0.41600000000000004,-0.12006060909336166,-0.03250628120150187,234
fixation,0.42,-0.11644612519296496,-0.024161267773238397,234
fixation,0.424,-0.10250075377356535,-0.00831130667750262,234
fixation,0.428,-0.07737445372656346,0.008676347112566927,234
fixation,0.432,-0.04473282440925343,0.018042401624639093,234
fixation,0.436,-0.012445692732512276,0.013499212289531123,234
fixation,0.44,0.011022142439050881,-0.004940788535868781,234
fixation,0.444,0.020265426207595364,-0.03128513410676313,234
fixation,0.448,0.01377064319805122,-0.05675829286948278,234
fixation,0.452,-0.006278485011485512,-0.07411791222730421,234
fixation,0.456,-0.03476922996258044,-0.08120368742453303,234
fixation,0.46,-0.06561224507844456,-0.08009450887807401,234
fixation,0.464,-0.09318194878414576,-0.07351075051531182,234
fixation,0.468,-0.11256107814034283,-0.06305766402881773,234
fixation,0.47200000000000003,-0.12015530133227889,-0.050212699036368075,234
fixation,0.47600000000000003,-0.11592432466641987,-0.03801506820422014,234
fixation,0.48,-0.10563180264221853,-0.030803061349565456,234
fixation,0.484,-0.0988601454811228,-0.031874238685494584,234
fixation,0.488,-0.10361262877669253,-0.041848891296879034,234
fixation,0.492,-0.12169280230712749,-0.058649639190713684,234
fixation,0.496,-0.14693892388633803,-0.07808090711037272,234
fixation,0.5,-0.16876690699812272,-0.09510161633892134,234
fixation,0.504,-0.17981305857429927,-0.1063694827258707,234
fixation,0.508,-0.17877072763081636,-0.11114926984853056,234
fixation,0.512,-0.16792162780011324,-0.1102685298332959,234
fixation,0.516,-0.15268540886176385,-0.10607946619858902,234
fixation,0.52,-0.14103409042442824,-0.10202902109372987,234
fixation,0.524,-0.13896354166165795,-0.10002249299546075,234
fixation,0.528,-0.1462139118985005,-0.09850916283279869,234
fixation,0.532,-0.15626941078241888,-0.09376792361247925,234
