configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,n_frequencies,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
120,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,4,1,4.0,12.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,26,32,81.25,0.21746424958109856,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)""]","[[330.05314924728737, 17.784236365719995, -511.6682271051573, 0.0, 288.1352137563305, -18.990688936345517, -117.24444308592543, 0.0], [225.143602179642, 24.95056879701411, -279.0438329682421, 0.0, 189.1705849627554, -30.2913208928185, -138.43128191733825, 5.533696156795095], [134.54174000958656, 1.1774793948656632, -184.10865379703398, 21.19924461950355, 278.70919610886125, 0.0, -226.34449421976106, -22.18291929681432], [114.96015688098123, 0.0, -286.3685717741714, 18.74429104339958, 512.9291101733743, 0.0, -331.12008665504635, -17.437616388702686]]",(x0)' =  330.053 sin(1 x0) +  17.784 cos(1 x0) + -511.668 sin(1 x1) +  288.135 sin(1 x2) + -18.991 cos(1 x2) + -117.244 sin(1 x3) | (x1)' =  225.144 sin(1 x0) +  24.951 cos(1 x0) + -279.044 sin(1 x1) +  189.171 sin(1 x2) + -30.291 cos(1 x2) + -138.431 sin(1 x3) +  5.534 cos(1 x3) | (x2)' =  134.542 sin(1 x0) +  1.177 cos(1 x0) + -184.109 sin(1 x1) +  21.199 cos(1 x1) +  278.709 sin(1 x2) + -226.344 sin(1 x3) + -22.183 cos(1 x3) | (x3)' =  114.960 sin(1 x0) + -286.369 sin(1 x1) +  18.744 cos(1 x1) +  512.929 sin(1 x2) + -331.120 sin(1 x3) + -17.438 cos(1 x3)
121,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,4,2,8.0,24.0,0,0.0,finite_difference,success,,22,32,68.75,0.19465864449739456,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)""]","[[87.88475757069018, 15.864692085591681, -110.59422611308435, -23.871987581788296, 2.9601763398449847, 0.0, 0.0, 7.102306412765701], [85.21544111288098, 17.468048621182014, 0.0, 0.0, -87.5537651689469, -17.199327797089257, 2.573773534513158, 0.0], [-1.879686643430654, 0.0, 86.50617536660683, 17.57468960963499, 0.0, 0.0, -85.50337772135701, -17.328613199445837], [0.0, -9.357600707028961, -1.1642055105951272, 0.0, 106.99036937370451, 26.870866657866255, -85.89210062322773, -17.058445389404117]]",(x0)' =  87.885 sin(1 x0) +  15.865 cos(1 x0) + -110.594 sin(1 x1) + -23.872 cos(1 x1) +  2.960 sin(1 x2) +  7.102 cos(1 x3) | (x1)' =  85.215 sin(1 x0) +  17.468 cos(1 x0) + -87.554 sin(1 x2) + -17.199 cos(1 x2) +  2.574 sin(1 x3) | (x2)' = -1.880 sin(1 x0) +  86.506 sin(1 x1) +  17.575 cos(1 x1) + -85.503 sin(1 x3) + -17.329 cos(1 x3) | (x3)' = -9.358 cos(1 x0) + -1.164 sin(1 x1) +  106.990 sin(1 x2) +  26.871 cos(1 x2) + -85.892 sin(1 x3) + -17.058 cos(1 x3)
122,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,4,2,8.0,24.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,22,32,68.75,0.20157607272267342,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)""]","[[100.67710581659516, 17.27353899168236, -130.4664317750726, -25.205494823440457, 12.805416192799521, 0.0, 0.0, 7.1524483304346935], [85.56775940564303, 17.060991937093164, 0.0, 0.0, -88.9477265731263, -16.804518228042216, 3.960936724742703, 0.0], [-3.6223253129678965, 0.0, 88.25351629304718, 17.21639989356012, 0.0, 0.0, -85.84753040797048, -16.99908213134465], [0.0, -9.134569469272927, -11.177897283256527, 0.0, 126.92524694115183, 28.22091451852958, -98.5777553687212, -18.727223974806723]]",(x0)' =  100.677 sin(1 x0) +  17.274 cos(1 x0) + -130.466 sin(1 x1) + -25.205 cos(1 x1) +  12.805 sin(1 x2) +  7.152 cos(1 x3) | (x1)' =  85.568 sin(1 x0) +  17.061 cos(1 x0) + -88.948 sin(1 x2) + -16.805 cos(1 x2) +  3.961 sin(1 x3) | (x2)' = -3.622 sin(1 x0) +  88.254 sin(1 x1) +  17.216 cos(1 x1) + -85.848 sin(1 x3) + -16.999 cos(1 x3) | (x3)' = -9.135 cos(1 x0) + -11.178 sin(1 x1) +  126.925 sin(1 x2) +  28.221 cos(1 x2) + -98.578 sin(1 x3) + -18.727 cos(1 x3)
123,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,4,2,8.0,24.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,25,32,78.125,0.2433722410351038,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)""]","[[122.84515446488085, 18.60469106589173, -154.17760655191583, -19.907180327133602, 19.02883972776466, 0.0, -0.6935508779654219, 0.0], [84.49547476987344, 13.600140195856113, -13.780075908899349, 0.0, -58.873671202453004, -13.423009927469646, -13.895647008213963, 0.0], [13.313322905340842, 0.0, 57.977969823338164, 13.462769426002158, 16.388350480916667, 0.0, -86.26715882335982, -13.279063090558694], [2.682218834724051, -8.452205939906644, -22.493071992281322, 0.0, 156.02063810205559, 27.163972576121388, -123.22552428976641, -18.72613479566253]]",(x0)' =  122.845 sin(1 x0) +  18.605 cos(1 x0) + -154.178 sin(1 x1) + -19.907 cos(1 x1) +  19.029 sin(1 x2) + -0.694 sin(1 x3) | (x1)' =  84.495 sin(1 x0) +  13.600 cos(1 x0) + -13.780 sin(1 x1) + -58.874 sin(1 x2) + -13.423 cos(1 x2) + -13.896 sin(1 x3) | (x2)' =  13.313 sin(1 x0) +  57.978 sin(1 x1) +  13.463 cos(1 x1) +  16.388 sin(1 x2) + -86.267 sin(1 x3) + -13.279 cos(1 x3) | (x3)' =  2.682 sin(1 x0) + -8.452 cos(1 x0) + -22.493 sin(1 x1) +  156.021 sin(1 x2) +  27.164 cos(1 x2) + -123.226 sin(1 x3) + -18.726 cos(1 x3)
124,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,4,5,20.0,60.0,0,0.0,finite_difference,success,,12,32,37.5,0.17380421608686447,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)""]","[[18.30100229429112, 0.0, -48.45848762165088, 0.0, 9.795988863042973, 0.0, 8.359622230670409, 0.0], [42.72836506220582, 0.0, 0.0, 0.0, -42.49624631670969, 0.0, 0.0, 0.0], [0.0, 0.0, 42.74966014119744, 0.0, 0.0, 0.0, -42.46279053827708, 0.0], [-8.1556736762069, 0.0, -9.979612760209358, 0.0, 49.08895881773071, 0.0, -18.707741985671593, 0.0]]",(x0)' =  18.301 sin(1 x0) + -48.458 sin(1 x1) +  9.796 sin(1 x2) +  8.360 sin(1 x3) | (x1)' =  42.728 sin(1 x0) + -42.496 sin(1 x2) | (x2)' =  42.750 sin(1 x1) + -42.463 sin(1 x3) | (x3)' = -8.156 sin(1 x0) + -9.980 sin(1 x1) +  49.089 sin(1 x2) + -18.708 sin(1 x3)
125,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,4,5,20.0,60.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,12,32,37.5,0.18379503674805164,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)""]","[[18.73303822908518, 0.0, -48.90409852713289, 0.0, 10.095519614984537, 0.0, 8.26912152248922, 0.0], [42.65384779438997, 0.0, 0.0, 0.0, -42.49702510102262, 0.0, 0.0, 0.0], [0.0, 0.0, 42.67624056792821, 0.0, 0.0, 0.0, -42.45734642016759, 0.0], [-8.107168798640897, 0.0, -10.194318899737414, 0.0, 49.37036177417912, 0.0, -19.04802174991197, 0.0]]",(x0)' =  18.733 sin(1 x0) + -48.904 sin(1 x1) +  10.096 sin(1 x2) +  8.269 sin(1 x3) | (x1)' =  42.654 sin(1 x0) + -42.497 sin(1 x2) | (x2)' =  42.676 sin(1 x1) + -42.457 sin(1 x3) | (x3)' = -8.107 sin(1 x0) + -10.194 sin(1 x1) +  49.370 sin(1 x2) + -19.048 sin(1 x3)
126,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,4,5,20.0,60.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,14,32,43.75,0.1920436080545187,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)""]","[[23.94142064293734, 0.0, -57.618883200791394, 0.0, 14.973576165907824, 0.0, 6.48880124583489, 0.0], [45.24341625954678, 0.0, 0.0, 0.0, -50.47340396897464, 0.0, 8.14683489688706, 0.0], [-7.886457285504052, 0.0, 50.20905771909162, 0.0, 0.0, 0.0, -45.40946943305685, 0.0], [-6.389427568036095, 0.0, -14.829484122191, 0.0, 57.41383853462594, 0.0, -23.89542517521037, 0.0]]",(x0)' =  23.941 sin(1 x0) + -57.619 sin(1 x1) +  14.974 sin(1 x2) +  6.489 sin(1 x3) | (x1)' =  45.243 sin(1 x0) + -50.473 sin(1 x2) +  8.147 sin(1 x3) | (x2)' = -7.886 sin(1 x0) +  50.209 sin(1 x1) + -45.409 sin(1 x3) | (x3)' = -6.389 sin(1 x0) + -14.829 sin(1 x1) +  57.414 sin(1 x2) + -23.895 sin(1 x3)
127,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,6,1,4.0,20.0,0,0.0,finite_difference,success,,49,72,68.05555555555556,0.42895062640309334,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(1 x4)"", ""cos(1 x4)"", ""sin(1 x5)"", ""cos(1 x5)""]","[[225.01612776194438, 47.79423499116667, -278.35257914600186, -59.04638450139675, 61.96895707295426, 5.932614625897098, 0.0, 0.0, -24.61953730965004, 0.0, 0.0, 4.925288886858007], [130.36926504918162, 29.34958111882338, 0.0, 0.0, -116.63192721504828, -32.25974011849937, -7.7616471488376915, 2.8982456984487697, 0.0, 0.0, -10.920434646244596, 0.0], [22.023797887415096, 2.05713106028693, 105.78441049698162, 26.657787170173794, 0.0, 0.0, -110.37512335636339, -31.5099199701704, -5.793463472702815, 2.926567929200264, -13.211814160605641, 0.0], [14.415499458253123, 0.0, 1.2757740398342794, 2.1774513325104423, 113.43805608959856, 26.08978392673511, 0.0, 0.0, -103.53023207842276, -30.467911373497202, -24.697859271562287, 2.367506904872374], [11.949782317751167, 0.0, 0.0, 0.0, 3.25386122894726, 1.255306915558423, 120.58822737850029, 26.834200933571744, 0.0, 0.0, -131.19079353491975, -27.964653265573148], [-11.808566962322834, -5.883895913079005, 39.55032316052521, 0.0, 0.0, 0.0, -70.23162320995999, -8.006264347501283, 283.19065958437324, 61.9349001050801, -225.98236399970926, -47.882280438538686]]",(x0)' =  225.016 sin(1 x0) +  47.794 cos(1 x0) + -278.353 sin(1 x1) + -59.046 cos(1 x1) +  61.969 sin(1 x2) +  5.933 cos(1 x2) + -24.620 sin(1 x4) +  4.925 cos(1 x5) | (x1)' =  130.369 sin(1 x0) +  29.350 cos(1 x0) + -116.632 sin(1 x2) + -32.260 cos(1 x2) + -7.762 sin(1 x3) +  2.898 cos(1 x3) + -10.920 sin(1 x5) | (x2)' =  22.024 sin(1 x0) +  2.057 cos(1 x0) +  105.784 sin(1 x1) +  26.658 cos(1 x1) + -110.375 sin(1 x3) + -31.510 cos(1 x3) + -5.793 sin(1 x4) +  2.927 cos(1 x4) + -13.212 sin(1 x5) | (x3)' =  14.415 sin(1 x0) +  1.276 sin(1 x1) +  2.177 cos(1 x1) +  113.438 sin(1 x2) +  26.090 cos(1 x2) + -103.530 sin(1 x4) + -30.468 cos(1 x4) + -24.698 sin(1 x5) +  2.368 cos(1 x5) | (x4)' =  11.950 sin(1 x0) +  3.254 sin(1 x2) +  1.255 cos(1 x2) +  120.588 sin(1 x3) +  26.834 cos(1 x3) + -131.191 sin(1 x5) + -27.965 cos(1 x5) | (x5)' = -11.809 sin(1 x0) + -5.884 cos(1 x0) +  39.550 sin(1 x1) + -70.232 sin(1 x3) + -8.006 cos(1 x3) +  283.191 sin(1 x4) +  61.935 cos(1 x4) + -225.982 sin(1 x5) + -47.882 cos(1 x5)
128,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,6,1,4.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,50,72,69.44444444444444,0.44541423954069614,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(1 x4)"", ""cos(1 x4)"", ""sin(1 x5)"", ""cos(1 x5)""]","[[272.05517325949046, 55.335174950314034, -379.5493940061306, -71.59212534434816, 167.18427308769483, 11.780062564384563, -72.7424101534821, 0.0, 0.0, 0.0, 0.0, 4.3280335901912625], [129.25411936208457, 29.628295161133327, 0.0, 0.0, -121.01513566463974, -34.490740849083274, 11.33694486742461, 4.946747687347673, -24.152450901650457, 0.0, 0.0, 0.0], [36.78318738381914, 0.797718150711918, 81.04105641916186, 28.166864075986542, 0.0, 0.0, -87.03631276410617, -33.66218636275794, -19.461399818731483, 4.884715951344994, -12.593234007621367, 0.0], [14.05050329444898, 0.0, 14.149146677973159, 1.203458279070418, 90.72963452786033, 27.217528775435074, 0.0, 0.0, -78.73838374275736, -32.24915170454161, -39.563831694572485, 4.039909447652463], [9.426761539409625, -5.675018887720932, 7.729849231864727, 0.0, -3.3562331268645065, 10.27795258220707, 120.44837641165243, 21.02410851748388, 0.0, 0.0, -129.4959443725128, -25.869664960822558], [0.0, -5.272880451305678, 0.0, 0.0, 74.27170936482393, 0.0, -170.66476289782716, -10.99505640017645, 380.5849617600836, 69.10062215215233, -271.284377531555, -52.78339836377527]]",(x0)' =  272.055 sin(1 x0) +  55.335 cos(1 x0) + -379.549 sin(1 x1) + -71.592 cos(1 x1) +  167.184 sin(1 x2) +  11.780 cos(1 x2) + -72.742 sin(1 x3) +  4.328 cos(1 x5) | (x1)' =  129.254 sin(1 x0) +  29.628 cos(1 x0) + -121.015 sin(1 x2) + -34.491 cos(1 x2) +  11.337 sin(1 x3) +  4.947 cos(1 x3) + -24.152 sin(1 x4) | (x2)' =  36.783 sin(1 x0) +  0.798 cos(1 x0) +  81.041 sin(1 x1) +  28.167 cos(1 x1) + -87.036 sin(1 x3) + -33.662 cos(1 x3) + -19.461 sin(1 x4) +  4.885 cos(1 x4) + -12.593 sin(1 x5) | (x3)' =  14.051 sin(1 x0) +  14.149 sin(1 x1) +  1.203 cos(1 x1) +  90.730 sin(1 x2) +  27.218 cos(1 x2) + -78.738 sin(1 x4) + -32.249 cos(1 x4) + -39.564 sin(1 x5) +  4.040 cos(1 x5) | (x4)' =  9.427 sin(1 x0) + -5.675 cos(1 x0) +  7.730 sin(1 x1) + -3.356 sin(1 x2) +  10.278 cos(1 x2) +  120.448 sin(1 x3) +  21.024 cos(1 x3) + -129.496 sin(1 x5) + -25.870 cos(1 x5) | (x5)' = -5.273 cos(1 x0) +  74.272 sin(1 x2) + -170.665 sin(1 x3) + -10.995 cos(1 x3) +  380.585 sin(1 x4) +  69.101 cos(1 x4) + -271.284 sin(1 x5) + -52.783 cos(1 x5)
129,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,6,1,4.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,56,72,77.77777777777777,0.4114961624145508,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(1 x4)"", ""cos(1 x4)"", ""sin(1 x5)"", ""cos(1 x5)""]","[[369.9092794223068, 27.435494682138458, -662.6450804014825, 0.0, 551.8983578102153, -59.124502977856345, -370.1131722475282, 30.997311282829564, 118.32016585919185, 0.0, -15.981944349769098, 0.6199259142315299], [136.38943533466153, 25.53075049365745, 0.0, 0.0, -202.02981023313654, -31.4766103635557, 175.76926826568265, 6.120252944140317, -142.4212026877592, 0.0, 27.246907096853548, 0.0], [82.43463957178183, 0.36773814646043573, 1.723085152519987, 23.866443179660163, 0.0, 0.0, -41.20233617921722, -28.502745373841798, -2.9902140249987994, 4.502231425834496, -41.73996754829668, 0.0], [37.475686974085725, 0.0, 10.318128739293522, 0.03058441557564918, 35.68569694514123, 23.625930891809883, 0.0, 0.0, 4.778498581058666, -26.595028534472515, -87.16580869825764, 3.1674062431661243], [-23.73751211386385, -23.755707638159254, 132.67703347211324, 40.44135842802654, -168.943519682991, -20.4359180036979, 201.9426945892548, 23.59115730623454, 0.0, 0.0, -137.23797803690923, -20.077792055123115], [22.388788597129736, -6.45348535083996, -132.98333379358465, 0.0, 382.50840626290613, -13.696664783755871, -559.5848990610597, 43.83055265553505, 667.8837444768367, 0.0, -371.65397386236623, -23.648561238257987]]",(x0)' =  369.909 sin(1 x0) +  27.435 cos(1 x0) + -662.645 sin(1 x1) +  551.898 sin(1 x2) + -59.125 cos(1 x2) + -370.113 sin(1 x3) +  30.997 cos(1 x3) +  118.320 sin(1 x4) + -15.982 sin(1 x5) +  0.620 cos(1 x5) | (x1)' =  136.389 sin(1 x0) +  25.531 cos(1 x0) + -202.030 sin(1 x2) + -31.477 cos(1 x2) +  175.769 sin(1 x3) +  6.120 cos(1 x3) + -142.421 sin(1 x4) +  27.247 sin(1 x5) | (x2)' =  82.435 sin(1 x0) +  0.368 cos(1 x0) +  1.723 sin(1 x1) +  23.866 cos(1 x1) + -41.202 sin(1 x3) + -28.503 cos(1 x3) + -2.990 sin(1 x4) +  4.502 cos(1 x4) + -41.740 sin(1 x5) | (x3)' =  37.476 sin(1 x0) +  10.318 sin(1 x1) +  0.031 cos(1 x1) +  35.686 sin(1 x2) +  23.626 cos(1 x2) +  4.778 sin(1 x4) + -26.595 cos(1 x4) + -87.166 sin(1 x5) +  3.167 cos(1 x5) | (x4)' = -23.738 sin(1 x0) + -23.756 cos(1 x0) +  132.677 sin(1 x1) +  40.441 cos(1 x1) + -168.944 sin(1 x2) + -20.436 cos(1 x2) +  201.943 sin(1 x3) +  23.591 cos(1 x3) + -137.238 sin(1 x5) + -20.078 cos(1 x5) | (x5)' =  22.389 sin(1 x0) + -6.453 cos(1 x0) + -132.983 sin(1 x1) +  382.508 sin(1 x2) + -13.697 cos(1 x2) + -559.585 sin(1 x3) +  43.831 cos(1 x3) +  667.884 sin(1 x4) + -371.654 sin(1 x5) + -23.649 cos(1 x5)
130,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,6,2,8.0,40.0,0,0.0,finite_difference,success,,34,72,47.22222222222222,0.3733130432665348,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(1 x4)"", ""cos(1 x4)"", ""sin(1 x5)"", ""cos(1 x5)""]","[[87.06562818800273, 16.750346436828618, -109.58747873532818, -18.87377071675062, 0.8481160251052325, 0.0, 0.0, 0.0, 0.0, 0.0, 4.925688316955706, 0.0], [84.65772713640158, 17.643434727946858, 0.0, 0.0, -84.06649994292428, -17.365256960762174, 0.0, 0.0, -1.8983931591159764, 0.0, 0.0, 0.0], [-1.9388138806020434, 0.0, 86.57394293969, 17.59717275236721, 0.0, 0.0, -85.52966524274453, -17.347476317103443, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -2.1835621210270735, 0.0, 87.1305518161032, 17.471144181001964, 0.0, 0.0, -87.98040556526784, -17.226751461461568, 2.7419556744286435, 0.0], [0.0, 0.0, 0.0, 0.0, -1.8694189029904558, 0.0, 86.49059120408691, 17.535903592746127, 0.0, 0.0, -85.49663979075198, -17.284826552150804], [-4.6950296204466495, 0.0, 0.0, 0.0, 0.0, -9.252850169869777, 1.260088038646356, 0.0, 105.73695673234937, 26.53189629197425, -85.29840128075845, -16.874774482050558]]",(x0)' =  87.066 sin(1 x0) +  16.750 cos(1 x0) + -109.587 sin(1 x1) + -18.874 cos(1 x1) +  0.848 sin(1 x2) +  4.926 sin(1 x5) | (x1)' =  84.658 sin(1 x0) +  17.643 cos(1 x0) + -84.066 sin(1 x2) + -17.365 cos(1 x2) + -1.898 sin(1 x4) | (x2)' = -1.939 sin(1 x0) +  86.574 sin(1 x1) +  17.597 cos(1 x1) + -85.530 sin(1 x3) + -17.347 cos(1 x3) | (x3)' = -2.184 sin(1 x1) +  87.131 sin(1 x2) +  17.471 cos(1 x2) + -87.980 sin(1 x4) + -17.227 cos(1 x4) +  2.742 sin(1 x5) | (x4)' = -1.869 sin(1 x2) +  86.491 sin(1 x3) +  17.536 cos(1 x3) + -85.497 sin(1 x5) + -17.285 cos(1 x5) | (x5)' = -4.695 sin(1 x0) + -9.253 cos(1 x2) +  1.260 sin(1 x3) +  105.737 sin(1 x4) +  26.532 cos(1 x4) + -85.298 sin(1 x5) + -16.875 cos(1 x5)
131,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,6,2,8.0,40.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,35,72,48.611111111111114,0.3906566631048918,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(1 x4)"", ""cos(1 x4)"", ""sin(1 x5)"", ""cos(1 x5)""]","[[100.43354037642911, 18.486885735260202, -134.45859865015106, -20.487593355962083, 25.388983892014142, 0.0, -14.442189237254281, 0.0, 0.0, 0.0, 7.633645884733884, 0.0], [84.74805400425258, 17.266755822120437, 0.0, 0.0, -84.10074731215958, -17.002588158206734, 0.0, 0.0, -1.8995746158667146, 0.0, 0.0, 0.0], [-3.684890842539085, 0.0, 88.32817689907313, 17.238048268517193, 0.0, 0.0, -85.8776538977917, -17.01903692677312, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 85.5283156765617, 17.043480521561964, 0.0, 0.0, -88.9133148460472, -16.79853363012567, 3.9271047132200696, 0.0], [0.0, 0.0, 1.997034628100178, 0.0, 0.0, 0.0, 83.68223500069129, 17.156089738680386, 0.0, 0.0, -85.1005080312356, -16.883074042641887], [-7.09894159918608, 0.0, 0.0, 0.0, 13.508017953457532, -9.502692688144311, -22.513267449442232, 0.0, 130.30191762014823, 28.193114739887413, -98.50529480927197, -18.386856356321818]]",(x0)' =  100.434 sin(1 x0) +  18.487 cos(1 x0) + -134.459 sin(1 x1) + -20.488 cos(1 x1) +  25.389 sin(1 x2) + -14.442 sin(1 x3) +  7.634 sin(1 x5) | (x1)' =  84.748 sin(1 x0) +  17.267 cos(1 x0) + -84.101 sin(1 x2) + -17.003 cos(1 x2) + -1.900 sin(1 x4) | (x2)' = -3.685 sin(1 x0) +  88.328 sin(1 x1) +  17.238 cos(1 x1) + -85.878 sin(1 x3) + -17.019 cos(1 x3) | (x3)' =  85.528 sin(1 x2) +  17.043 cos(1 x2) + -88.913 sin(1 x4) + -16.799 cos(1 x4) +  3.927 sin(1 x5) | (x4)' =  1.997 sin(1 x1) +  83.682 sin(1 x3) +  17.156 cos(1 x3) + -85.101 sin(1 x5) + -16.883 cos(1 x5) | (x5)' = -7.099 sin(1 x0) +  13.508 sin(1 x2) + -9.503 cos(1 x2) + -22.513 sin(1 x3) +  130.302 sin(1 x4) +  28.193 cos(1 x4) + -98.505 sin(1 x5) + -18.387 cos(1 x5)
132,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,6,2,8.0,40.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,40,72,55.55555555555556,0.40547620691359043,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(1 x4)"", ""cos(1 x4)"", ""sin(1 x5)"", ""cos(1 x5)""]","[[123.06140442519859, 19.532162673518684, -156.8252825234368, -27.163129921451166, 26.209162470866, 0.0, -9.042354520482526, 7.453236629376275, 0.0, 0.0, 5.739375644798121, 0.0], [84.43730844123375, 13.645192510553924, -13.700556085861255, 0.0, -58.87693750532682, -13.468622743303817, -13.913572191967976, 0.0, 0.0, 0.0, 0.0, 0.0], [11.85603736767358, 0.0, 65.30193495682282, 13.601834387069825, 0.0, 0.0, -64.57990101022541, -13.398207484232742, -13.025598697379682, 0.0, 0.0, 0.0], [0.0, 0.0, 12.103636717917095, 0.0, 64.93784471878398, 13.550376208826489, 0.0, 0.0, -64.25987712206464, -13.343091209970277, -13.18242762782136, 0.0], [0.0, 0.0, 0.0, 0.0, 13.229715676196008, 0.0, 58.19585752446535, 13.450821629070989, 16.082343588626173, 0.0, -86.07941659137119, -13.257964070997138], [-5.536891606998209, 0.0, 0.0, 0.0, 10.927271593213788, -8.58554102467534, -30.346375186682998, 0.0, 159.572200631283, 27.050367923621646, -123.59851291041451, -18.521838489779007]]",(x0)' =  123.061 sin(1 x0) +  19.532 cos(1 x0) + -156.825 sin(1 x1) + -27.163 cos(1 x1) +  26.209 sin(1 x2) + -9.042 sin(1 x3) +  7.453 cos(1 x3) +  5.739 sin(1 x5) | (x1)' =  84.437 sin(1 x0) +  13.645 cos(1 x0) + -13.701 sin(1 x1) + -58.877 sin(1 x2) + -13.469 cos(1 x2) + -13.914 sin(1 x3) | (x2)' =  11.856 sin(1 x0) +  65.302 sin(1 x1) +  13.602 cos(1 x1) + -64.580 sin(1 x3) + -13.398 cos(1 x3) + -13.026 sin(1 x4) | (x3)' =  12.104 sin(1 x1) +  64.938 sin(1 x2) +  13.550 cos(1 x2) + -64.260 sin(1 x4) + -13.343 cos(1 x4) + -13.182 sin(1 x5) | (x4)' =  13.230 sin(1 x2) +  58.196 sin(1 x3) +  13.451 cos(1 x3) +  16.082 sin(1 x4) + -86.079 sin(1 x5) + -13.258 cos(1 x5) | (x5)' = -5.537 sin(1 x0) +  10.927 sin(1 x2) + -8.586 cos(1 x2) + -30.346 sin(1 x3) +  159.572 sin(1 x4) +  27.050 cos(1 x4) + -123.599 sin(1 x5) + -18.522 cos(1 x5)
