configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,optimizer,stlsq_threshold,alpha,nu,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
16,35.0,,,sr3,0.1,0.05,10.0,3,2,2,8.0,8.0,0,0.0,finite_difference,success,,6,20,30.0,0.12286328990012407,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-18.807354591395153, 106.06892296657054, -118.54028220339053, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [8.02229785594981, 118.39621401530425, -105.93890557182098, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -18.807 1 +  106.069 x0 + -118.540 x1 | (x1)' =  8.022 1 +  118.396 x0 + -105.939 x1
17,35.0,,,sr3,0.1,0.05,0.01,3,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,12,20,60.0,0.14271189458668232,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-18.31692013435072, 106.32560471794535, -118.69267013226442, -0.09418349986109538, 0.24451332241325788, -0.11786018180794497, -0.0, 0.0, 0.0, -0.0], [8.001824588463924, 118.5555801189913, -106.2010885944463, 0.16576110247765152, -0.31496493245946244, 0.11778321273929167, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -18.317 1 +  106.326 x0 + -118.693 x1 + -0.094 x0^2 +  0.245 x0 x1 + -0.118 x1^2 | (x1)' =  8.002 1 +  118.556 x0 + -106.201 x1 +  0.166 x0^2 + -0.315 x0 x1 +  0.118 x1^2
18,35.0,,,sr3,0.1,0.05,0.1,3,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,9,20,45.0,0.1402566973119974,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-18.316920169434333, 106.32560471780472, -118.692670132249, -0.0, 0.24451332214695937, -0.0, -0.0, 0.0, 0.0, -0.0], [8.001824608154385, 118.55558011904365, -106.20108859442173, 0.16576110241263411, -0.3149649323097955, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -18.317 1 +  106.326 x0 + -118.693 x1 +  0.245 x0 x1 | (x1)' =  8.002 1 +  118.556 x0 + -106.201 x1 +  0.166 x0^2 + -0.315 x0 x1
19,35.0,,,sr3,0.1,0.05,1.0,3,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.1463667806237936,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-18.316920145217573, 106.32560471790059, -118.6926701322616, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [8.001824602642095, 118.55558011909562, -106.20108859449688, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -18.317 1 +  106.326 x0 + -118.693 x1 | (x1)' =  8.002 1 +  118.556 x0 + -106.201 x1
20,35.0,,,sr3,0.1,0.05,10.0,3,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.13133897259831429,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-18.316920135398103, 106.32560471794994, -118.69267013227103, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [8.001824589851825, 118.5555801190288, -106.20108859448142, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -18.317 1 +  106.326 x0 + -118.693 x1 | (x1)' =  8.002 1 +  118.556 x0 + -106.201 x1
21,35.0,,,sr3,0.1,0.05,0.01,3,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,12,20,60.0,0.14976393710821867,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-14.38891914010501, 108.57958447572783, -119.92523450249271, -0.09362746577806698, 0.22662544644741395, -0.10663653191210637, -0.0, 0.0, 0.0, -0.0], [7.4763413002331065, 119.84622953802149, -108.48377632832495, 0.14864709107175278, -0.2739553242827401, 0.10017621808211813, 0.0, 0.0, -0.0, 0.0]]",(x0)' = -14.389 1 +  108.580 x0 + -119.925 x1 + -0.094 x0^2 +  0.227 x0 x1 + -0.107 x1^2 | (x1)' =  7.476 1 +  119.846 x0 + -108.484 x1 +  0.149 x0^2 + -0.274 x0 x1 +  0.100 x1^2
22,35.0,,,sr3,0.1,0.05,0.1,3,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,9,20,45.0,0.14700291026383638,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-14.388919177604189, 108.57958447567104, -119.9252345025661, -0.0, 0.22662544612327887, -0.0, -0.0, 0.0, 0.0, -0.0], [7.476341319202824, 119.84622953804683, -108.48377632827675, 0.14864709099954843, -0.27395532411852935, 0.0, 0.0, 0.0, -0.0, 0.0]]",(x0)' = -14.389 1 +  108.580 x0 + -119.925 x1 +  0.227 x0 x1 | (x1)' =  7.476 1 +  119.846 x0 + -108.484 x1 +  0.149 x0^2 + -0.274 x0 x1
23,35.0,,,sr3,0.1,0.05,1.0,3,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.1498770508915186,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-14.388919151662986, 108.57958447571693, -119.92523450252466, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [7.476341314311472, 119.8462295381078, -108.48377632836004, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0]]",(x0)' = -14.389 1 +  108.580 x0 + -119.925 x1 | (x1)' =  7.476 1 +  119.846 x0 + -108.484 x1
24,35.0,,,sr3,0.1,0.05,10.0,3,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.14585611876100302,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-14.388919141223253, 108.57958447573809, -119.9252345025043, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [7.476341301593976, 119.84622953807482, -108.48377632837685, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0]]",(x0)' = -14.389 1 +  108.580 x0 + -119.925 x1 | (x1)' =  7.476 1 +  119.846 x0 + -108.484 x1
25,35.0,,,sr3,0.1,0.05,0.01,3,2,5,20.0,20.0,0,0.0,finite_difference,success,,9,20,45.0,0.12948066089302301,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-12.775969273030785, 21.19758135328988, -39.582404401013285, 0.0, 0.05158016495784035, -0.0, -0.0, 0.0, 0.0, -0.0], [-18.657119690173598, 39.815876014976794, -21.207789219492817, 0.07934773320952812, -0.09780071422964932, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -12.776 1 +  21.198 x0 + -39.582 x1 +  0.052 x0 x1 | (x1)' = -18.657 1 +  39.816 x0 + -21.208 x1 +  0.079 x0^2 + -0.098 x0 x1
26,35.0,,,sr3,0.1,0.05,0.1,3,2,5,20.0,20.0,0,0.0,finite_difference,success,,6,20,30.0,0.12426225282251835,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-12.775969264462569, 21.19758135326674, -39.58240440096355, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-18.657119680286176, 39.815876015000434, -21.20778921946783, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -12.776 1 +  21.198 x0 + -39.582 x1 | (x1)' = -18.657 1 +  39.816 x0 + -21.208 x1
27,35.0,,,sr3,0.1,0.05,1.0,3,2,5,20.0,20.0,0,0.0,finite_difference,success,,6,20,30.0,0.13204093649983406,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-12.775969260559195, 21.19758135327317, -39.58240440094454, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-18.657119688553546, 39.81587601497911, -21.20778921948802, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -12.776 1 +  21.198 x0 + -39.582 x1 | (x1)' = -18.657 1 +  39.816 x0 + -21.208 x1
28,35.0,,,sr3,0.1,0.05,10.0,3,2,5,20.0,20.0,0,0.0,finite_difference,success,,6,20,30.0,0.12618744559586048,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-12.775969260168742, 21.197581353273797, -39.58240440094264, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-18.657119689380398, 39.815876014976936, -21.20778921949001, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -12.776 1 +  21.198 x0 + -39.582 x1 | (x1)' = -18.657 1 +  39.816 x0 + -21.208 x1
29,35.0,,,sr3,0.1,0.05,0.01,3,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,9,20,45.0,0.13196575827896595,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-12.400980604761797, 21.406455480286514, -39.80508569598787, 0.0, 0.0525687179451842, -0.0, -0.0, 0.0, 0.0, -0.0], [-17.780281034154157, 40.038250045428974, -21.41825203446989, 0.07843579905156489, -0.09681350088891288, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -12.401 1 +  21.406 x0 + -39.805 x1 +  0.053 x0 x1 | (x1)' = -17.780 1 +  40.038 x0 + -21.418 x1 +  0.078 x0^2 + -0.097 x0 x1
30,35.0,,,sr3,0.1,0.05,0.1,3,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.12538041174411774,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-12.40098059582635, 21.406455480263404, -39.80508569593785, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-17.780281024259097, 40.03825004545129, -21.418252034443924, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -12.401 1 +  21.406 x0 + -39.805 x1 | (x1)' = -17.780 1 +  40.038 x0 + -21.418 x1
31,35.0,,,sr3,0.1,0.05,1.0,3,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.13112077116966248,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-12.400980591799433, 21.40645548026957, -39.80508569591811, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-17.78028103250043, 40.03825004543108, -21.418252034464793, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -12.401 1 +  21.406 x0 + -39.805 x1 | (x1)' = -17.780 1 +  40.038 x0 + -21.418 x1
32,35.0,,,sr3,0.1,0.05,10.0,3,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.13738438859581947,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-12.400980591396733, 21.406455480270225, -39.805085695916155, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-17.780281033324755, 40.03825004542912, -21.418252034466924, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -12.401 1 +  21.406 x0 + -39.805 x1 | (x1)' = -17.780 1 +  40.038 x0 + -21.418 x1
33,35.0,,,sr3,0.1,0.05,0.01,3,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,9,20,45.0,0.1499069705605507,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-9.210161195167979, 23.47255782119701, -41.77591403964149, -0.0, 0.059223024834029525, -0.0, -0.0, 0.0, 0.0, -0.0], [-10.334612686780632, 42.01470212619666, -23.508949471010364, 0.06958610355538078, -0.08614730582031993, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -9.210 1 +  23.473 x0 + -41.776 x1 +  0.059 x0 x1 | (x1)' = -10.335 1 +  42.015 x0 + -23.509 x1 +  0.070 x0^2 + -0.086 x0 x1
34,35.0,,,sr3,0.1,0.05,0.1,3,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.1394276125356555,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-9.210161183066372, 23.472557821170025, -41.775914039586986, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-10.334612676709133, 42.014702126203396, -23.508949470972627, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -9.210 1 +  23.473 x0 + -41.776 x1 | (x1)' = -10.335 1 +  42.015 x0 + -23.509 x1
35,35.0,,,sr3,0.1,0.05,1.0,3,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.14800496865063906,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-9.21016117795045, 23.472557821171332, -41.77591403955904, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-10.334612684667826, 42.014702126196134, -23.508949471001525, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -9.210 1 +  23.473 x0 + -41.776 x1 | (x1)' = -10.335 1 +  42.015 x0 + -23.509 x1
