configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,simulation_runtime_s,rhs_evaluations
66,620,failed,integration error: model derivative became non-finite,14.168000000000001,0.19776089611803913,58.99913040921092,14126
66,622,failed,integration error: model derivative became non-finite,14.168000000000001,3.0490250770425553,143.64532726071775,34307
66,778,failed,integration error: model derivative became non-finite,14.168000000000001,0.13746958761286102,58.37881910800934,13990
66,1088,failed,integration error: model derivative became non-finite,14.172,4.62412490188743,163.7326028905809,39040
66,1244,failed,integration error: model derivative became non-finite,14.06,0.19147236371362789,58.714044315740466,14075
67,2,success,,14.14,14.14,210.9658919814974,50943
67,3,success,,14.14,14.14,332.5782390590757,80339
67,4,success,,14.032,14.032,422.54309670999646,100918
67,312,success,,14.14,14.14,327.7741146348417,79398
67,620,success,,14.14,14.14,324.40870229899883,78455
67,622,success,,14.14,14.14,343.0510063674301,82530
67,778,success,,14.14,14.14,218.46144091151655,52826
67,1088,success,,14.144,14.144,220.9213576838374,53047
67,1244,success,,14.032,14.032,309.97111402079463,74939
68,2,success,,14.14,14.14,215.57182377576828,51171
68,3,success,,14.14,14.14,332.6862574722618,79039
68,4,success,,14.032,14.032,455.8005179706961,108106
68,312,success,,14.14,14.14,320.38989602960646,76202
68,620,success,,14.14,14.14,353.1113048866391,83615
68,622,success,,14.14,14.14,368.23330179974437,87371
68,778,success,,14.14,14.14,220.00308507867157,52304
68,1088,success,,14.144,14.144,226.17879485338926,53563
68,1244,success,,14.032,14.032,328.85130314156413,78223
69,2,success,,14.14,14.14,216.0051877554506,49708
69,3,success,,14.14,14.14,327.68692265823483,73901
69,4,success,,14.032,14.032,259.8197288326919,59038
69,312,success,,14.14,14.14,249.44776387698948,56920
69,620,success,,14.14,14.14,262.10779500193894,60460
69,622,success,,14.14,14.14,297.5030841194093,68648
69,778,success,,14.14,14.14,216.55977147445083,49370
69,1088,success,,14.144,14.144,220.7566558867693,50898
69,1244,success,,14.032,14.032,227.97561159357429,51957
70,2,success,,14.056000000000001,14.056000000000001,143.2283012829721,33485
70,3,success,,14.056000000000001,14.056000000000001,141.2620064355433,33118
70,4,success,,13.948,13.948,172.9976773802191,39457
70,312,failed,integration error: model derivative became non-finite,14.056000000000001,7.772016683346412,137.27179975435138,32308
70,620,success,,14.056000000000001,14.056000000000001,150.42192118614912,35129
70,622,failed,integration error: model derivative became non-finite,14.056000000000001,5.436873810840733,117.24538257159293,27486
70,778,success,,14.056000000000001,14.056000000000001,149.17223708890378,35061
70,1088,success,,14.06,14.06,154.22222765907645,36063
70,1244,failed,integration error: model derivative became non-finite,13.948,4.52146573703473,101.65599579364061,23888
71,2,success,,14.056000000000001,14.056000000000001,145.37796066887677,33923
71,3,success,,14.056000000000001,14.056000000000001,142.9219308272004,33427
71,4,success,,13.948,13.948,164.8687549047172,38556
71,312,failed,integration error: model derivative became non-finite,14.056000000000001,5.868354618782439,129.21819272264838,29294
71,620,success,,14.056000000000001,14.056000000000001,150.39185420051217,35000
71,622,failed,integration error: model derivative became non-finite,14.056000000000001,5.279911907693438,119.71673391014338,28067
71,778,success,,14.056000000000001,14.056000000000001,148.8516096584499,34877
71,1088,success,,14.06,14.06,159.12662678398192,37198
71,1244,failed,integration error: model derivative became non-finite,13.948,4.5487143844765425,104.3466001432389,24400
72,2,success,,14.056000000000001,14.056000000000001,142.42026954516768,32844
72,3,success,,14.056000000000001,14.056000000000001,153.02316297776997,35760
72,4,success,,13.948,13.948,174.8509290087968,40764
72,312,failed,integration error: model derivative became non-finite,14.056000000000001,7.596405948195326,149.73263963870704,34920
72,620,success,,14.056000000000001,14.056000000000001,168.2683698758483,38662
72,622,failed,integration error: model derivative became non-finite,14.056000000000001,6.858505682117371,141.95388916507363,33249
72,778,success,,14.056000000000001,14.056000000000001,149.82589673437178,34898
72,1088,failed,integration error: model derivative became non-finite,14.06,10.469797214507343,190.4915677215904,44287
72,1244,failed,integration error: model derivative became non-finite,13.948,3.547587732446198,97.81634018011391,22965
73,2,success,,14.192,14.192,33.65039403177798,33448
73,3,success,,14.192,14.192,31.596584115177393,31394
73,4,success,,14.084,14.084,24.347558284178376,23839
73,312,success,,14.192,14.192,29.155189936980605,29047
73,620,success,,14.192,14.192,25.058956963941455,24728
73,622,success,,14.192,14.192,32.91389331407845,32531
73,778,success,,14.192,14.192,30.355263989418745,30220
73,1088,success,,14.196,14.196,33.8960571102798,33348
73,1244,success,,14.084,14.084,31.727395929396152,31581
74,2,success,,14.192,14.192,35.12889036908746,33481
74,3,success,,14.192,14.192,32.98773338086903,31548
74,4,success,,14.084,14.084,24.797754051163793,23487
74,312,success,,14.192,14.192,30.31056184694171,28988
74,620,success,,14.192,14.192,25.06254556030035,23696
74,622,success,,14.192,14.192,34.000360855832696,32304
74,778,success,,14.192,14.192,31.414202138781548,30120
74,1088,success,,14.196,14.196,35.435479713603854,33195
74,1244,success,,14.084,14.084,32.77496444620192,31160
75,2,success,,14.192,14.192,34.56255685351789,32846
75,3,success,,14.192,14.192,32.44679281115532,30846
75,4,success,,14.084,14.084,23.66350568830967,22343
75,312,success,,14.192,14.192,29.032783541828394,27588
75,620,success,,14.192,14.192,24.247904624789953,23032
75,622,success,,14.192,14.192,33.73591409996152,32014
75,778,success,,14.192,14.192,30.74262960255146,29320
75,1088,success,,14.196,14.196,34.575522024184465,32690
75,1244,success,,14.084,14.084,32.47541840188205,30930
76,2,success,,14.188,14.188,30.803777216002345,30767
76,3,success,,14.188,14.188,28.15197811089456,28208
76,4,success,,14.08,14.08,22.658088291063905,22964
76,312,success,,14.188,14.188,26.232080964371562,26425
76,620,success,,14.188,14.188,21.54435227997601,21419
76,622,success,,14.188,14.188,29.621690470725298,29684
76,778,success,,14.188,14.188,26.6378503292799,26785
76,1088,success,,14.192,14.192,29.928199127316475,30195
76,1244,success,,14.08,14.08,27.77315890043974,27883
77,2,success,,14.188,14.188,40.18569150287658,30303
77,3,success,,14.188,14.188,36.95729119796306,28450
77,4,success,,14.08,14.08,28.67310187034309,22350
77,312,success,,14.188,14.188,34.809937234036624,26457
77,620,success,,14.188,14.188,28.39913901593536,21497
77,622,success,,14.188,14.188,38.38171150814742,29349
77,778,success,,14.188,14.188,35.20182505622506,26470
77,1088,success,,14.192,14.192,39.221773874014616,29667
77,1244,success,,14.08,14.08,36.393442266620696,28174
78,2,success,,14.188,14.188,41.08892285823822,30721
78,3,success,,14.188,14.188,36.90794693399221,28181
78,4,success,,14.08,14.08,27.778098207898438,21737
78,312,success,,14.188,14.188,34.33321752026677,25548
78,620,success,,14.188,14.188,26.870774518698454,20118
78,622,success,,14.188,14.188,38.68521218653768,29351
78,778,success,,14.188,14.188,35.05258558038622,26026
78,1088,success,,14.192,14.192,39.735204556025565,29733
78,1244,success,,14.08,14.08,35.47291729506105,27335
79,2,success,,14.176,14.176,17.65109509602189,17543
79,3,success,,14.176,14.176,16.204881200566888,16071
79,4,success,,14.068,14.068,13.471197318285704,13399
79,312,success,,14.176,14.176,15.50549429655075,15615
79,620,success,,14.176,14.176,12.756142806261778,12493
79,622,success,,14.176,14.176,17.21816249936819,17096
79,778,success,,14.176,14.176,16.410124119371176,16344
79,1088,success,,14.18,14.18,16.497636200860143,16542
79,1244,success,,14.068,14.068,17.078377723693848,17033
80,2,success,,14.176,14.176,18.919137321412563,17795
80,3,success,,14.176,14.176,17.073896944522858,16053
80,4,success,,14.068,14.068,14.064890196546912,13029
80,312,success,,14.176,14.176,16.49525265954435,15506
80,620,success,,14.176,14.176,12.821248039603233,11848
80,622,success,,14.176,14.176,18.188810668885708,17095
80,778,success,,14.176,14.176,17.33098204061389,16236
80,1088,success,,14.18,14.18,17.33600647933781,16201
80,1244,success,,14.068,14.068,18.066706432029605,17000
81,2,success,,14.176,14.176,18.22988123819232,18005
81,3,success,,14.176,14.176,17.78282828629017,17517
81,4,success,,14.068,14.068,13.80332125723362,13133
81,312,success,,14.176,14.176,16.049735648557544,15801
81,620,success,,14.176,14.176,12.528719279915094,12288
81,622,success,,14.176,14.176,17.95374825410545,17729
81,778,success,,14.176,14.176,17.228858152404428,17141
81,1088,success,,14.18,14.18,17.33272614516318,16739
81,1244,success,,14.068,14.068,17.82716005295515,17808
82,2,success,,14.184000000000001,14.184000000000001,122.06868435256183,38454
82,3,success,,14.184000000000001,14.184000000000001,121.9458824917674,38538
82,4,success,,14.076,14.076,136.22279535979033,42894
82,312,success,,14.184000000000001,14.184000000000001,126.94377607107162,39917
82,620,success,,14.184000000000001,14.184000000000001,162.00936254300177,51016
82,622,success,,14.184000000000001,14.184000000000001,123.24504462629557,38845
82,778,success,,14.184000000000001,14.184000000000001,123.97709953598678,38991
82,1088,success,,14.188,14.188,122.42404104024172,38582
82,1244,success,,14.076,14.076,122.28287122398615,38313
83,2,success,,14.184000000000001,14.184000000000001,140.13563232962042,38846
83,3,success,,14.184000000000001,14.184000000000001,140.62000014446676,39094
83,4,success,,14.076,14.076,147.94123915117234,41705
83,312,success,,14.184000000000001,14.184000000000001,154.02900318801403,39596
83,620,success,,14.184000000000001,14.184000000000001,182.33263694681227,50640
83,622,success,,14.184000000000001,14.184000000000001,142.74079360440373,39498
83,778,success,,14.184000000000001,14.184000000000001,143.56668643467128,39375
83,1088,success,,14.188,14.188,134.97479821089655,38289
83,1244,success,,14.076,14.076,135.65483157802373,37597
84,2,success,,14.184000000000001,14.184000000000001,114.15575009584427,35072
84,3,success,,14.184000000000001,14.184000000000001,111.94884068891406,34430
84,4,success,,14.076,14.076,128.475322175771,39374
84,312,success,,14.184000000000001,14.184000000000001,115.96370609104633,35792
84,620,success,,14.184000000000001,14.184000000000001,143.0199362616986,43956
84,622,success,,14.184000000000001,14.184000000000001,114.949531795457,35165
84,778,success,,14.184000000000001,14.184000000000001,116.03829274699092,35752
84,1088,success,,14.188,14.188,116.59191597625613,35722
84,1244,success,,14.076,14.076,114.2905511520803,35199
85,2,failed,integration error: model derivative became non-finite,14.172,4.682329821442569,98.76593664847314,29651
85,3,failed,integration error: model derivative became non-finite,14.172,6.1302870652278,109.26244729198515,32841
85,4,failed,integration error: model derivative became non-finite,14.064,5.779704227210643,124.2162001375109,36884
85,312,failed,integration error: model derivative became non-finite,14.172,12.984549057391737,178.89424843899906,52440
85,620,failed,integration error: model derivative became non-finite,14.172,6.613917570735032,129.85142899490893,38970
85,622,failed,integration error: model derivative became non-finite,14.172,4.235023409399841,95.67126757279038,28655
85,778,failed,integration error: model derivative became non-finite,14.172,4.352811768870945,94.60783714056015,28485
85,1088,failed,integration error: model derivative became non-finite,14.176,4.776047472454119,97.94302600435913,29349
85,1244,failed,integration error: model derivative became non-finite,14.064,0.7986563130478619,59.77702065370977,17982
86,2,failed,integration error: model derivative became non-finite,14.172,5.178019059355348,106.23966183327138,30899
86,3,failed,integration error: model derivative became non-finite,14.172,5.755015413643846,111.26077097654343,32474
86,4,failed,integration error: model derivative became non-finite,14.064,5.959314249496844,127.10845090076327,36880
86,312,failed,integration error: model derivative became non-finite,14.172,5.559830522961472,115.20149067789316,33111
86,620,failed,integration error: model derivative became non-finite,14.172,7.5620004156866045,143.25361282005906,41601
86,622,failed,integration error: model derivative became non-finite,14.172,5.480887505422223,108.43207887560129,31555
86,778,failed,integration error: model derivative became non-finite,14.172,4.352062306251254,98.23954860307276,28297
86,1088,failed,integration error: model derivative became non-finite,14.176,11.988000028530095,175.0537939220667,50695
86,1244,failed,integration error: model derivative became non-finite,14.064,0.7875241048426526,61.55685302056372,17959
87,2,failed,integration error: model derivative became non-finite,14.172,4.045955264125057,88.99595432356,26802
87,3,failed,integration error: model derivative became non-finite,14.172,4.523107116591179,90.72783244773746,27493
87,4,failed,integration error: model derivative became non-finite,14.064,4.714315099480307,102.52951356582344,31273
87,312,failed,integration error: model derivative became non-finite,14.172,4.248778660734587,99.249980321154,30101
87,620,failed,integration error: model derivative became non-finite,14.172,5.940222640016507,118.43425874039531,35782
87,622,failed,integration error: model derivative became non-finite,14.172,3.4999613498006323,83.72557249106467,25177
87,778,failed,integration error: model derivative became non-finite,14.172,3.11694976350586,80.38632515445352,24433
87,1088,failed,integration error: model derivative became non-finite,14.176,2.7331601010690867,74.55652101896703,22552
87,1244,failed,integration error: model derivative became non-finite,14.064,0.2736870571283229,58.667204678058624,17885
88,2,failed,integration error: model derivative became non-finite,14.136000000000001,4.523565654659642,113.37801015004516,34422
88,3,failed,integration error: model derivative became non-finite,14.136000000000001,4.382143734513327,115.6118652112782,34818
88,4,success,,14.028,14.028,124.27763266675174,37724
88,312,failed,integration error: model derivative became non-finite,14.136000000000001,1.0341632766176416,102.25493834167719,30633
88,620,success,,14.136000000000001,14.136000000000001,129.36694171093404,39181
88,622,success,,14.136000000000001,14.136000000000001,152.31155753694475,46099
88,778,failed,integration error: model derivative became non-finite,14.136000000000001,6.120073634329235,105.74647125042975,31307
88,1088,success,,14.14,14.14,138.3917849417776,41688
88,1244,failed,integration error: model derivative became non-finite,14.028,1.7613132457745742,81.26622464507818,24239
89,2,failed,integration error: model derivative became non-finite,14.136000000000001,4.556408432734129,93.48539647459984,28031
89,3,failed,integration error: model derivative became non-finite,14.136000000000001,4.36838279761303,89.40705152228475,26663
89,4,success,,14.028,14.028,127.65142526850104,38066
89,312,failed,integration error: model derivative became non-finite,14.136000000000001,1.0977780853736738,100.11972122266889,29748
89,620,success,,14.136000000000001,14.136000000000001,129.51695828139782,38746
89,622,success,,14.136000000000001,14.136000000000001,154.34066612645984,46192
89,778,failed,integration error: model derivative became non-finite,14.136000000000001,5.594463178720892,101.84079487249255,30273
89,1088,success,,14.14,14.14,140.89593777433038,42089
89,1244,failed,integration error: model derivative became non-finite,14.028,1.7486770477271996,80.6879787556827,24022
90,2,failed,integration error: model derivative became non-finite,14.136000000000001,3.315320266799997,84.06338355317712,24947
90,3,failed,integration error: model derivative became non-finite,14.136000000000001,3.7057738226278008,87.39926702901721,25655
90,4,success,,14.028,14.028,127.34778583794832,37670
90,312,failed,integration error: model derivative became non-finite,14.136000000000001,1.3273896491367918,74.46146022342145,22308
90,620,success,,14.136000000000001,14.136000000000001,129.18622879125178,38643
90,622,success,,14.136000000000001,14.136000000000001,154.26255582645535,46054
90,778,failed,integration error: model derivative became non-finite,14.136000000000001,4.423809852816716,90.1743483133614,26925
90,1088,success,,14.14,14.14,139.4455426968634,41459
90,1244,failed,integration error: model derivative became non-finite,14.028,1.3395661853119325,80.10729160159826,23661
91,2,failed,integration error: model derivative became non-finite,14.176,5.744283900687973,416.28910340182483,52750
91,3,failed,integration error: model derivative became non-finite,14.176,8.599706808688577,524.5867293849587,66252
91,4,failed,integration error: model derivative became non-finite,14.068,4.026106462109015,417.92011271230876,52083
91,312,failed,integration error: model derivative became non-finite,14.176,7.414761594182277,538.3532567638904,62568
91,620,failed,integration error: model derivative became non-finite,14.176,4.240341148293495,414.642934396863,52452
91,622,failed,integration error: model derivative became non-finite,14.176,8.86688950039396,559.3093950580806,70332
91,778,failed,integration error: model derivative became non-finite,14.176,10.340933416438107,604.9324428904802,70844
91,1088,failed,integration error: model derivative became non-finite,14.18,4.287379846139331,388.8984378259629,49342
91,1244,failed,integration error: model derivative became non-finite,14.068,0.20985794779249747,290.53213674388826,33933
92,2,failed,integration error: model derivative became non-finite,14.176,5.156710828623716,276.997506916523,35011
92,3,failed,integration error: model derivative became non-finite,14.176,7.824112949890511,341.4949704948813,43138
92,4,failed,integration error: model derivative became non-finite,14.068,3.439488813633091,253.35065464302897,32014
92,312,failed,integration error: model derivative became non-finite,14.176,6.299521581012586,326.4513414539397,41157
92,620,failed,integration error: model derivative became non-finite,14.176,3.4573729007040273,241.88164725154638,30078
92,622,failed,integration error: model derivative became non-finite,14.176,8.76330575230896,382.90128600411117,48220
92,778,failed,integration error: model derivative became non-finite,14.176,9.809014640998631,394.48837313242257,49923
92,1088,failed,integration error: model derivative became non-finite,14.18,3.6819890491987954,221.45367217622697,27718
92,1244,failed,integration error: model derivative became non-finite,14.068,0.20472745783420368,200.68365930765867,25389
93,2,failed,integration error: model derivative became non-finite,14.176,2.2506592350607257,245.5840624757111,30597
93,3,failed,integration error: model derivative became non-finite,14.176,4.042829158085499,295.6383636444807,36907
93,4,failed,integration error: model derivative became non-finite,14.068,0.7204315561223225,220.29802085459232,27288
93,312,failed,integration error: model derivative became non-finite,14.176,2.1394434583693416,273.29210254363716,34320
93,620,failed,integration error: model derivative became non-finite,14.176,0.6922129710447114,213.4167612735182,26666
93,622,failed,integration error: model derivative became non-finite,14.176,3.4444003755659023,317.5459290333092,39827
93,778,failed,integration error: model derivative became non-finite,14.176,1.6853210038097426,234.9025273155421,29222
93,1088,failed,integration error: model derivative became non-finite,14.18,1.438264047762805,228.31199753843248,28454
93,1244,failed,integration error: model derivative became non-finite,14.068,0.13320378143694808,126.92395011149347,15862
94,2,failed,integration error: model derivative became non-finite,14.156,6.792611271617896,316.8135238457471,39022
94,3,failed,integration error: model derivative became non-finite,14.156,6.366081817931789,308.91106973029673,38572
94,4,failed,integration error: model derivative became non-finite,14.048,4.053548841662734,283.5861726459116,35252
94,312,failed,integration error: model derivative became non-finite,14.156,6.313300974505339,308.61959454603493,38260
94,620,failed,integration error: model derivative became non-finite,14.156,5.953014242266426,341.2657203990966,42208
94,622,success,,14.156,14.156,449.45201014727354,55427
94,778,success,,14.156,14.156,445.21889796480536,55438
94,1088,success,,14.16,14.16,514.2575529962778,63430
94,1244,failed,integration error: model derivative became non-finite,14.048,0.8784438625893364,145.25972748920321,18192
95,2,failed,integration error: model derivative became non-finite,14.156,7.8364602253365785,324.8649307116866,41132
95,3,failed,integration error: model derivative became non-finite,14.156,8.14416389962372,322.7096864338964,41144
95,4,failed,integration error: model derivative became non-finite,14.048,4.002697930315354,270.8262354284525,34155
95,312,success,,14.156,14.156,504.3244212958962,63856
95,620,failed,integration error: model derivative became non-finite,14.156,6.1140594670952515,335.68309349007905,42638
95,622,success,,14.156,14.156,445.370557539165,56252
95,778,success,,14.156,14.156,454.0481314044446,57654
95,1088,success,,14.16,14.16,485.19373336806893,61388
95,1244,failed,integration error: model derivative became non-finite,14.048,0.8594053468987563,145.18576336465776,18536
96,2,success,,14.156,14.156,403.1577735282481,51013
96,3,success,,14.156,14.156,435.8207800872624,55390
96,4,failed,integration error: model derivative became non-finite,14.048,1.083956518045929,171.9906432516873,20364
96,312,success,,14.156,14.156,378.6118011716753,49985
96,620,success,,14.156,14.156,483.4986126832664,60616
96,622,success,,14.156,14.156,478.86296300031245,49297
96,778,success,,14.156,14.156,431.7288958225399,57008
96,1088,success,,14.16,14.16,565.3546628821641,57134
96,1244,failed,integration error: model derivative became non-finite,14.048,0.3763624368875668,126.46458847634494,16715
97,2,failed,integration error: model derivative became non-finite,14.096,2.8410088117970878,198.33591298013926,25109
97,3,failed,integration error: model derivative became non-finite,14.096,2.994221134883,195.79941524751484,24796
97,4,failed,integration error: model derivative became non-finite,13.988,4.1806320078461505,211.90398361347616,26772
97,312,failed,integration error: model derivative became non-finite,14.096,1.9617346465766434,155.52585009671748,19989
97,620,failed,integration error: model derivative became non-finite,14.096,3.486204335469567,185.48057478666306,23427
97,622,failed,integration error: model derivative became non-finite,14.096,6.1308840280787456,257.95711179822683,32590
97,778,failed,integration error: model derivative became non-finite,14.096,2.697057691452472,174.9592880886048,22190
97,1088,success,,14.1,14.1,288.5181922726333,36429
97,1244,failed,integration error: model derivative became non-finite,13.988,3.168744532317349,181.53054047748446,23113
98,2,failed,integration error: model derivative became non-finite,14.096,2.9083812520046464,159.1641102693975,20421
98,3,failed,integration error: model derivative became non-finite,14.096,3.229307423374113,186.86281254701316,23948
98,4,failed,integration error: model derivative became non-finite,13.988,4.261215057511653,209.90432884171605,26984
98,312,failed,integration error: model derivative became non-finite,14.096,2.385209381017128,157.26165683194995,20335
98,620,failed,integration error: model derivative became non-finite,14.096,3.451997360751398,169.95497928000987,21833
98,622,failed,integration error: model derivative became non-finite,14.096,5.954211213251743,266.4522323962301,34125
98,778,failed,integration error: model derivative became non-finite,14.096,2.6943330513529222,172.450721969828,22327
98,1088,success,,14.1,14.1,274.48991954140365,35090
98,1244,failed,integration error: model derivative became non-finite,13.988,3.5668104062356174,227.665695335716,29355
99,2,failed,integration error: model derivative became non-finite,14.096,2.9809961611388154,164.73372722417116,20430
99,3,success,,14.096,14.096,303.90712597593665,37874
99,4,failed,integration error: model derivative became non-finite,13.988,4.780508490723269,268.7408065162599,27924
99,312,failed,integration error: model derivative became non-finite,14.096,2.922665578086887,179.74693151563406,22570
99,620,failed,integration error: model derivative became non-finite,14.096,3.6273311430790534,182.52616947703063,22303
99,622,success,,14.096,14.096,375.23712712340057,37657
99,778,failed,integration error: model derivative became non-finite,14.096,3.3734494357577174,171.0001044590026,21467
99,1088,success,,14.1,14.1,364.78965508006513,35755
99,1244,failed,integration error: model derivative became non-finite,13.988,11.028671575454178,358.9372386522591,44918
100,2,failed,integration error: model derivative became non-finite,14.168000000000001,2.4646921379391835,604.6337685808539,39984
100,3,failed,integration error: model derivative became non-finite,14.168000000000001,3.5796565549184534,673.0327679831535,44699
100,4,failed,integration error: model derivative became non-finite,14.06,4.832683013357002,832.1309910677373,54716
100,312,failed,integration error: model derivative became non-finite,14.168000000000001,3.838018579861051,696.4471322521567,46568
100,620,failed,integration error: model derivative became non-finite,14.168000000000001,10.371133846768824,1584.5631235390902,104183
100,622,failed,integration error: model derivative became non-finite,14.168000000000001,4.441289209352559,775.8401922509074,51256
100,778,failed,integration error: model derivative became non-finite,14.168000000000001,6.149163499376196,872.8208341225982,58093
100,1088,failed,integration error: model derivative became non-finite,14.172,8.8717387292856,1010.5142504516989,66725
100,1244,failed,integration error: model derivative became non-finite,14.06,0.20086204819680953,336.0263377930969,22335
101,2,failed,integration error: model derivative became non-finite,14.168000000000001,3.6305523438643146,680.5184796769172,44409
101,3,failed,integration error: model derivative became non-finite,14.168000000000001,2.8436223120409267,607.1092343013734,39732
101,4,failed,integration error: model derivative became non-finite,14.06,5.002919582655537,810.3373373355716,51925
101,312,failed,integration error: model derivative became non-finite,14.168000000000001,4.245137069940014,786.1707792002708,51882
101,620,failed,integration error: model derivative became non-finite,14.168000000000001,7.075271531479106,1333.064267942682,81136
101,622,failed,integration error: model derivative became non-finite,14.168000000000001,2.167639933512576,607.2470293212682,36934
101,778,failed,integration error: model derivative became non-finite,14.168000000000001,1.1723790640281746,520.7128800768405,34263
101,1088,failed,integration error: model derivative became non-finite,14.172,3.552167334072072,744.4323195684701,47633
101,1244,failed,integration error: model derivative became non-finite,14.06,0.18907049164466666,282.54178269952536,18580
102,2,failed,integration error: model derivative became non-finite,14.168000000000001,0.09040562271771538,393.09293157979846,26339
102,3,failed,integration error: model derivative became non-finite,14.168000000000001,0.15290819259791716,652.8412090614438,43573
102,4,failed,integration error: model derivative became non-finite,14.06,0.6364401116929751,689.9171475619078,45685
102,312,failed,integration error: model derivative became non-finite,14.168000000000001,0.5349478857560384,416.43561945296824,27936
102,620,failed,integration error: model derivative became non-finite,14.168000000000001,0.09216449359092611,620.7716770227998,41532
102,622,failed,integration error: model derivative became non-finite,14.168000000000001,0.10892455125378551,393.4150262363255,26118
102,778,failed,integration error: model derivative became non-finite,14.168000000000001,0.12909933879650684,664.2449334058911,44084
102,1088,failed,integration error: model derivative became non-finite,14.172,0.10067945847696165,398.0019442718476,26389
102,1244,failed,integration error: model derivative became non-finite,14.06,0.09084468761736887,395.77829337865114,26440
103,2,failed,integration error: model derivative became non-finite,14.14,9.522682820115913,937.480523634702,63460
103,3,failed,integration error: model derivative became non-finite,14.14,2.9193468678150314,418.8527828082442,28338
103,4,failed,integration error: model derivative became non-finite,14.032,9.758077451516293,924.2797078769654,62071
103,312,failed,integration error: model derivative became non-finite,14.14,3.3389566123478773,486.59746512398124,28522
103,620,failed,integration error: model derivative became non-finite,14.14,5.771925755475164,712.3573684617877,48313
103,622,failed,integration error: model derivative became non-finite,14.14,6.133415445389499,679.3885820824653,46004
103,778,success,,14.14,14.14,1203.3476308062673,75834
103,1088,success,,14.144,14.144,1273.8043067762628,83560
103,1244,failed,integration error: model derivative became non-finite,14.032,1.4012186785584662,321.98400776367635,21804
104,2,failed,integration error: model derivative became non-finite,14.14,7.267309698312364,719.9426307938993,46977
104,3,failed,integration error: model derivative became non-finite,14.14,4.353100020554202,510.6805291455239,33478
104,4,failed,integration error: model derivative became non-finite,14.032,5.55608936319055,770.180791977793,49981
104,312,failed,integration error: model derivative became non-finite,14.14,4.252564193441211,472.01479737088084,31116
104,620,failed,integration error: model derivative became non-finite,14.14,12.090015013822432,1398.1965280920267,90966
104,622,failed,integration error: model derivative became non-finite,14.14,4.879267946161722,638.2066844385117,41208
104,778,success,,14.14,14.14,1142.7454857695848,75124
104,1088,success,,14.144,14.144,1298.5586713124067,83392
104,1244,failed,integration error: model derivative became non-finite,14.032,1.0639834585338632,322.8870039023459,21162
105,2,failed,integration error: model derivative became non-finite,14.14,0.25583754143711396,627.6301965396851,41850
105,3,failed,integration error: model derivative became non-finite,14.14,1.7444269278600038,763.9899396430701,50915
105,4,failed,integration error: model derivative became non-finite,14.032,10.280679819711526,1558.145858405158,102817
105,312,success,,14.14,14.14,818.2141407318413,54187
105,620,failed,integration error: model derivative became non-finite,14.14,0.19899997294055435,620.8194295465946,41243
105,622,failed,integration error: model derivative became non-finite,14.14,0.16167248665521838,625.390742642805,41458
105,778,success,,14.14,14.14,792.1980836670846,52552
105,1088,failed,integration error: model derivative became non-finite,14.144,0.7325138773648969,668.67144552432,44319
105,1244,failed,integration error: model derivative became non-finite,14.032,0.19167009267592194,622.604519104585,41481
106,2,failed,integration error: model derivative became non-finite,14.056000000000001,4.788116537741087,1287.2173112109303,83952
106,3,success,,14.056000000000001,14.056000000000001,606.628316283226,39388
106,4,success,,13.948,13.948,608.448865396902,39419
106,312,failed,integration error: model derivative became non-finite,14.056000000000001,0.729273068947619,291.40832740440965,19105
106,620,success,,14.056000000000001,14.056000000000001,598.7070550844073,38832
106,622,success,,14.056000000000001,14.056000000000001,609.3773526046425,39549
106,778,failed,integration error: model derivative became non-finite,14.056000000000001,4.001707446151416,566.0806695055217,36818
106,1088,success,,14.06,14.06,574.0439383368939,37039
106,1244,failed,integration error: model derivative became non-finite,13.948,1.9669535438977985,1207.5139361489564,79414
107,2,failed,integration error: model derivative became non-finite,14.056000000000001,5.821174091974398,1347.1490944568068,89140
107,3,success,,14.056000000000001,14.056000000000001,593.5087608713657,38974
107,4,success,,13.948,13.948,614.3738515302539,40438
107,312,failed,integration error: model derivative became non-finite,14.056000000000001,0.7211837805421274,289.8815227318555,19216
107,620,success,,14.056000000000001,14.056000000000001,591.6986529696733,39231
107,622,success,,14.056000000000001,14.056000000000001,600.6948539316654,39904
107,778,failed,integration error: model derivative became non-finite,14.056000000000001,3.579026492160898,1307.4480583108962,85945
107,1088,success,,14.06,14.06,552.9658110029995,36277
107,1244,failed,integration error: model derivative became non-finite,13.948,2.0217708646319634,1244.5164065863937,81698
