source,trial_type,channel,random_seed,train_trials,test_trials,train_trial_ids,test_trial_ids,downsample,lowpass_hz,normalize,window_start,window_end,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,threshold,smooth_window,dt,train_score_r2,test_score_r2,test_derivative_rmse,nonzero_terms,jacobian_max_real,jacobian_eigenvalues,dynamic_status,rejection_reason,simulated_test_trials,trajectory_rmse,x0_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,autocorrelation_similarity,distribution_ks,equations,error
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,2,8.0,24.0,0.1,5,0.004,0.9802741594493944,0.9803203827646264,7.696430669382959,60,7.415275611304425,-2.3421+130.042j;-2.3421-130.042j;7.41528+35.9907j;7.41528-35.9907j,rejected,PSD similarity below threshold,9,1.431389567774991,1.4346151663616906,0.02733500803721732,0.6157376961111283,1.0235096399478154,0.11374509558021684,0.07359959339309403,0.1799311799311799,(x0)' = -0.954 1 +  170.142 x0 + -268.352 x1 +  131.320 x2 + -37.405 x3 + -5.632 x0^2 +  30.377 x0 x1 + -32.078 x0 x2 +  15.616 x0 x3 + -28.483 x1^2 +  52.926 x1 x2 + -29.620 x1 x3 + -24.107 x2^2 +  28.752 x2 x3 + -7.274 x3^2 | (x1)' =  0.212 1 +  56.486 x0 +  33.105 x1 + -107.829 x2 +  19.357 x3 +  2.248 x0^2 + -10.262 x0 x1 +  10.037 x0 x2 + -4.748 x0 x3 +  8.902 x1^2 + -16.027 x1 x2 +  8.884 x1 x3 +  7.518 x2^2 + -8.911 x2 x3 +  2.228 x3^2 | (x2)' = -0.205 1 + -19.319 x0 +  107.715 x1 + -33.012 x2 + -56.503 x3 + -2.265 x0^2 +  9.691 x0 x1 + -9.394 x0 x2 +  4.462 x0 x3 + -7.931 x1^2 +  14.673 x1 x2 + -8.406 x1 x3 + -7.356 x2^2 +  8.779 x2 x3 + -2.122 x3^2 | (x3)' =  0.821 1 +  37.219 x0 + -130.975 x1 +  268.306 x2 + -170.252 x3 +  6.755 x0^2 + -27.604 x0 x1 +  27.062 x0 x2 + -12.867 x0 x3 +  20.978 x1^2 + -40.977 x1 x2 +  24.453 x1 x3 +  22.170 x2^2 + -26.127 x2 x3 +  5.707 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,2,8.0,24.0,0.1,9,0.004,0.9421445740527433,0.9424282915525257,12.309760008834886,60,8.597864736022942,-2.24642+122.865j;-2.24642-122.865j;8.59786+33.8277j;8.59786-33.8277j,rejected,PSD similarity below threshold; autocorrelation similarity below threshold,9,1.5476146330646716,1.550401289905191,0.005021344504148684,0.6828125964091144,1.1825118394576422,0.12501941060647148,0.08155584073301188,0.17504717504717504,(x0)' = -0.690 1 +  179.708 x0 + -285.223 x1 +  141.346 x2 + -39.120 x3 + -5.856 x0^2 +  31.570 x0 x1 + -33.972 x0 x2 +  16.302 x0 x3 + -32.107 x1^2 +  63.889 x1 x2 + -34.182 x1 x3 + -31.905 x2^2 +  35.252 x2 x3 + -8.653 x3^2 | (x1)' =  0.143 1 +  54.744 x0 +  35.543 x1 + -108.298 x2 +  18.836 x3 +  2.085 x0^2 + -9.726 x0 x1 +  9.821 x0 x2 + -4.617 x0 x3 +  9.290 x1^2 + -18.348 x1 x2 +  9.819 x1 x3 +  9.568 x2^2 + -10.544 x2 x3 +  2.568 x3^2 | (x2)' = -0.158 1 + -18.845 x0 +  108.255 x1 + -35.435 x2 + -54.808 x3 + -2.225 x0^2 +  10.423 x0 x1 + -10.764 x0 x2 +  5.029 x0 x3 + -10.267 x1^2 +  20.894 x1 x2 + -10.748 x1 x3 + -10.915 x2^2 +  11.131 x2 x3 + -2.462 x3^2 | (x3)' =  0.617 1 +  39.017 x0 + -141.062 x1 +  285.076 x2 + -179.732 x3 +  7.930 x0^2 + -34.499 x0 x1 +  34.177 x0 x2 + -15.488 x0 x3 +  31.317 x1^2 + -62.046 x1 x2 +  31.825 x1 x3 +  32.102 x2^2 + -32.295 x2 x3 +  6.648 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,2,8.0,24.0,0.2,0,0.004,0.9814874283311357,0.9814931295857549,7.51329915867004,60,7.281081757015071,-2.33923+130.76j;-2.33923-130.76j;7.28108+36.1822j;7.28108-36.1822j,rejected,PSD similarity below threshold,9,1.4290236149408255,1.4316414681719467,0.02406552150944505,0.6117536337639893,1.0184608800608685,0.11261481451591804,0.075604050998653,0.18315018315018317,(x0)' = -0.986 1 +  169.000 x0 + -266.326 x1 +  130.051 x2 + -37.137 x3 + -5.609 x0^2 +  30.255 x0 x1 + -31.837 x0 x2 +  15.497 x0 x3 + -28.102 x1^2 +  51.666 x1 x2 + -29.013 x1 x3 + -23.165 x2^2 +  27.868 x2 x3 + -7.066 x3^2 | (x1)' =  0.219 1 +  56.691 x0 +  32.818 x1 + -107.767 x2 +  19.412 x3 +  2.264 x0^2 + -10.285 x0 x1 +  10.000 x0 x2 + -4.728 x0 x3 +  8.797 x1^2 + -15.620 x1 x2 +  8.705 x1 x3 +  7.219 x2^2 + -8.669 x2 x3 +  2.181 x3^2 | (x2)' = -0.211 1 + -19.374 x0 +  107.651 x1 + -32.725 x2 + -56.706 x3 + -2.269 x0^2 +  9.621 x0 x1 + -9.265 x0 x2 +  4.406 x0 x3 + -7.706 x1^2 +  14.070 x1 x2 + -8.168 x1 x3 + -7.009 x2^2 +  8.540 x2 x3 + -2.085 x3^2 | (x3)' =  0.844 1 +  36.942 x0 + -129.693 x1 +  266.280 x2 + -169.113 x3 +  6.626 x0^2 + -26.885 x0 x1 +  26.319 x0 x2 + -12.576 x0 x3 +  19.936 x1^2 + -38.834 x1 x2 +  23.671 x1 x3 +  21.168 x2^2 + -25.513 x2 x3 +  5.622 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,2,8.0,24.0,0.2,5,0.004,0.9802741594493944,0.9803203827646264,7.696430669382959,60,7.415275611304425,-2.3421+130.042j;-2.3421-130.042j;7.41528+35.9907j;7.41528-35.9907j,rejected,PSD similarity below threshold,9,1.431389567774991,1.4346151663616906,0.02733500803721732,0.6157376961111283,1.0235096399478154,0.11374509558021684,0.07359959339309403,0.1799311799311799,(x0)' = -0.954 1 +  170.142 x0 + -268.352 x1 +  131.320 x2 + -37.405 x3 + -5.632 x0^2 +  30.377 x0 x1 + -32.078 x0 x2 +  15.616 x0 x3 + -28.483 x1^2 +  52.926 x1 x2 + -29.620 x1 x3 + -24.107 x2^2 +  28.752 x2 x3 + -7.274 x3^2 | (x1)' =  0.212 1 +  56.486 x0 +  33.105 x1 + -107.829 x2 +  19.357 x3 +  2.248 x0^2 + -10.262 x0 x1 +  10.037 x0 x2 + -4.748 x0 x3 +  8.902 x1^2 + -16.027 x1 x2 +  8.884 x1 x3 +  7.518 x2^2 + -8.911 x2 x3 +  2.228 x3^2 | (x2)' = -0.205 1 + -19.319 x0 +  107.715 x1 + -33.012 x2 + -56.503 x3 + -2.265 x0^2 +  9.691 x0 x1 + -9.394 x0 x2 +  4.462 x0 x3 + -7.931 x1^2 +  14.673 x1 x2 + -8.406 x1 x3 + -7.356 x2^2 +  8.779 x2 x3 + -2.122 x3^2 | (x3)' =  0.821 1 +  37.219 x0 + -130.975 x1 +  268.306 x2 + -170.252 x3 +  6.755 x0^2 + -27.604 x0 x1 +  27.062 x0 x2 + -12.867 x0 x3 +  20.978 x1^2 + -40.977 x1 x2 +  24.453 x1 x3 +  22.170 x2^2 + -26.127 x2 x3 +  5.707 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,2,8.0,24.0,0.2,9,0.004,0.9421423133319895,0.9424264071794749,12.309961296793094,58,8.94366039966303,-1.91469+122.605j;-1.91469-122.605j;8.94366+33.7516j;8.94366-33.7516j,rejected,PSD similarity below threshold; autocorrelation similarity below threshold,9,1.5457878518877932,1.5488140818140312,0.006969829773003638,0.6820168282879588,1.1933885805240008,0.1235520229462348,0.08043681017783395,0.1773781773781774,(x0)' = -0.690 1 +  179.708 x0 + -285.223 x1 +  141.346 x2 + -39.120 x3 + -5.856 x0^2 +  31.570 x0 x1 + -33.972 x0 x2 +  16.302 x0 x3 + -32.107 x1^2 +  63.889 x1 x2 + -34.182 x1 x3 + -31.905 x2^2 +  35.252 x2 x3 + -8.653 x3^2 | (x1)' =  54.738 x0 +  35.550 x1 + -108.298 x2 +  18.835 x3 +  2.578 x0^2 + -11.767 x0 x1 +  11.660 x0 x2 + -5.351 x0 x3 +  11.634 x1^2 + -22.869 x1 x2 +  11.682 x1 x3 +  11.940 x2^2 + -12.633 x2 x3 +  3.078 x3^2 | (x2)' = -18.838 x0 +  108.247 x1 + -35.436 x2 + -54.807 x3 + -2.769 x0^2 +  12.679 x0 x1 + -12.798 x0 x2 +  5.841 x0 x3 + -12.859 x1^2 +  25.893 x1 x2 + -12.808 x1 x3 + -13.538 x2^2 +  13.441 x2 x3 + -3.025 x3^2 | (x3)' =  0.617 1 +  39.017 x0 + -141.062 x1 +  285.076 x2 + -179.732 x3 +  7.930 x0^2 + -34.499 x0 x1 +  34.177 x0 x2 + -15.488 x0 x3 +  31.317 x1^2 + -62.046 x1 x2 +  31.825 x1 x3 +  32.102 x2^2 + -32.295 x2 x3 +  6.648 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,5,20.0,60.0,0.001,0,0.004,0.4981551593381122,0.48825504304347406,39.50137317794027,60,1.6132652314414777,1.61327+69.3571j;1.61327-69.3571j;-1.57363+14.4571j;-1.57363-14.4571j,rejected,held-out trajectory 6: amplitude exceeded 38.7695,6,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' = -1.550 1 +  20.354 x0 + -47.332 x1 +  15.164 x2 +  3.612 x3 +  0.451 x0^2 +  4.732 x0 x1 + -1.032 x0 x2 + -1.897 x0 x3 + -1.089 x1^2 + -2.941 x1 x2 +  0.137 x1 x3 +  1.617 x2^2 +  0.581 x2 x3 +  0.103 x3^2 | (x1)' = -0.246 1 +  35.218 x0 +  1.587 x1 + -42.219 x2 +  8.462 x3 +  2.875 x0^2 + -6.528 x0 x1 + -0.532 x0 x2 +  1.081 x0 x3 + -0.418 x1^2 +  7.486 x1 x2 + -0.691 x1 x3 + -2.797 x2^2 + -1.516 x2 x3 +  0.890 x3^2 | (x2)' =  0.074 1 + -8.949 x0 +  42.384 x1 + -1.428 x2 + -35.004 x3 + -2.009 x0^2 +  2.110 x0 x1 +  2.757 x0 x2 + -1.410 x0 x3 +  3.767 x1^2 + -9.312 x1 x2 + -0.031 x1 x3 +  0.784 x2^2 +  5.442 x2 x3 + -1.963 x3^2 | (x3)' =  1.102 1 + -3.210 x0 + -16.139 x1 +  48.101 x2 + -20.630 x3 +  0.159 x0^2 +  1.370 x0 x1 + -2.846 x0 x2 +  1.544 x0 x3 + -4.227 x1^2 +  4.695 x1 x2 +  2.968 x1 x3 +  3.105 x2^2 + -7.365 x2 x3 +  0.046 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,5,20.0,60.0,0.001,5,0.004,0.5045203952212282,0.49447296158150583,39.0008954817134,60,1.6348621511137562,1.63486+69.7221j;1.63486-69.7221j;-1.61644+14.5155j;-1.61644-14.5155j,rejected,held-out trajectory 6: amplitude exceeded 38.7695,6,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' = -1.539 1 +  20.692 x0 + -47.832 x1 +  15.574 x2 +  3.387 x3 +  0.418 x0^2 +  4.773 x0 x1 + -1.046 x0 x2 + -1.876 x0 x3 + -1.068 x1^2 + -3.041 x1 x2 +  0.165 x1 x3 +  1.661 x2^2 +  0.608 x2 x3 +  0.067 x3^2 | (x1)' = -0.222 1 +  35.236 x0 +  1.671 x1 + -42.464 x2 +  8.649 x3 +  2.817 x0^2 + -6.426 x0 x1 + -0.537 x0 x2 +  1.075 x0 x3 + -0.455 x1^2 +  7.482 x1 x2 + -0.693 x1 x3 + -2.771 x2^2 + -1.560 x2 x3 +  0.908 x3^2 | (x2)' =  0.075 1 + -9.113 x0 +  42.613 x1 + -1.513 x2 + -35.031 x3 + -1.995 x0^2 +  2.116 x0 x1 +  2.714 x0 x2 + -1.376 x0 x3 +  3.724 x1^2 + -9.217 x1 x2 + -0.069 x1 x3 +  0.764 x2^2 +  5.427 x2 x3 + -1.945 x3^2 | (x3)' =  1.106 1 + -2.993 x0 + -16.514 x1 +  48.571 x2 + -20.964 x3 +  0.181 x0^2 +  1.360 x0 x1 + -2.867 x0 x2 +  1.523 x0 x3 + -4.251 x1^2 +  4.770 x1 x2 +  2.949 x1 x3 +  3.051 x2^2 + -7.327 x2 x3 +  0.060 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,5,20.0,60.0,0.001,9,0.004,0.563388924401968,0.5517414740541219,34.34130969763396,60,1.8698912698550032,1.86989+72.6677j;1.86989-72.6677j;-2.07895+15.0209j;-2.07895-15.0209j,rejected,held-out trajectory 6: amplitude exceeded 38.7695,6,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' = -1.401 1 +  24.387 x0 + -52.893 x1 +  19.732 x2 +  0.940 x3 +  0.115 x0^2 +  4.906 x0 x1 + -1.095 x0 x2 + -1.601 x0 x3 + -0.760 x1^2 + -3.929 x1 x2 +  0.352 x1 x3 +  1.983 x2^2 +  0.957 x2 x3 + -0.302 x3^2 | (x1)' = -0.019 1 +  34.946 x0 +  2.681 x1 + -44.499 x2 +  10.256 x3 +  2.253 x0^2 + -5.323 x0 x1 + -0.521 x0 x2 +  0.915 x0 x3 + -0.768 x1^2 +  7.088 x1 x2 + -0.555 x1 x3 + -2.381 x2^2 + -1.965 x2 x3 +  1.035 x3^2 | (x2)' =  0.018 1 + -10.531 x0 +  44.549 x1 + -2.564 x2 + -34.807 x3 + -1.781 x0^2 +  2.023 x0 x1 +  2.246 x0 x2 + -1.002 x0 x3 +  3.288 x1^2 + -8.071 x1 x2 + -0.421 x1 x3 +  0.544 x2^2 +  5.068 x2 x3 + -1.691 x3^2 | (x3)' =  1.089 1 + -0.644 x0 + -20.352 x1 +  53.378 x2 + -24.620 x3 +  0.362 x0^2 +  1.235 x0 x1 + -2.950 x0 x2 +  1.259 x0 x3 + -4.384 x1^2 +  5.291 x1 x2 +  2.719 x1 x3 +  2.544 x2^2 + -6.782 x2 x3 +  0.162 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,5,20.0,60.0,0.01,0,0.004,0.4981551593381122,0.48825504304347406,39.50137317794027,60,1.6132652314414777,1.61327+69.3571j;1.61327-69.3571j;-1.57363+14.4571j;-1.57363-14.4571j,rejected,held-out trajectory 6: amplitude exceeded 38.7695,6,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' = -1.550 1 +  20.354 x0 + -47.332 x1 +  15.164 x2 +  3.612 x3 +  0.451 x0^2 +  4.732 x0 x1 + -1.032 x0 x2 + -1.897 x0 x3 + -1.089 x1^2 + -2.941 x1 x2 +  0.137 x1 x3 +  1.617 x2^2 +  0.581 x2 x3 +  0.103 x3^2 | (x1)' = -0.246 1 +  35.218 x0 +  1.587 x1 + -42.219 x2 +  8.462 x3 +  2.875 x0^2 + -6.528 x0 x1 + -0.532 x0 x2 +  1.081 x0 x3 + -0.418 x1^2 +  7.486 x1 x2 + -0.691 x1 x3 + -2.797 x2^2 + -1.516 x2 x3 +  0.890 x3^2 | (x2)' =  0.074 1 + -8.949 x0 +  42.384 x1 + -1.428 x2 + -35.004 x3 + -2.009 x0^2 +  2.110 x0 x1 +  2.757 x0 x2 + -1.410 x0 x3 +  3.767 x1^2 + -9.312 x1 x2 + -0.031 x1 x3 +  0.784 x2^2 +  5.442 x2 x3 + -1.963 x3^2 | (x3)' =  1.102 1 + -3.210 x0 + -16.139 x1 +  48.101 x2 + -20.630 x3 +  0.159 x0^2 +  1.370 x0 x1 + -2.846 x0 x2 +  1.544 x0 x3 + -4.227 x1^2 +  4.695 x1 x2 +  2.968 x1 x3 +  3.105 x2^2 + -7.365 x2 x3 +  0.046 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,5,20.0,60.0,0.01,5,0.004,0.5045203952212282,0.49447296158150583,39.0008954817134,60,1.6348621511137562,1.63486+69.7221j;1.63486-69.7221j;-1.61644+14.5155j;-1.61644-14.5155j,rejected,held-out trajectory 6: amplitude exceeded 38.7695,6,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' = -1.539 1 +  20.692 x0 + -47.832 x1 +  15.574 x2 +  3.387 x3 +  0.418 x0^2 +  4.773 x0 x1 + -1.046 x0 x2 + -1.876 x0 x3 + -1.068 x1^2 + -3.041 x1 x2 +  0.165 x1 x3 +  1.661 x2^2 +  0.608 x2 x3 +  0.067 x3^2 | (x1)' = -0.222 1 +  35.236 x0 +  1.671 x1 + -42.464 x2 +  8.649 x3 +  2.817 x0^2 + -6.426 x0 x1 + -0.537 x0 x2 +  1.075 x0 x3 + -0.455 x1^2 +  7.482 x1 x2 + -0.693 x1 x3 + -2.771 x2^2 + -1.560 x2 x3 +  0.908 x3^2 | (x2)' =  0.075 1 + -9.113 x0 +  42.613 x1 + -1.513 x2 + -35.031 x3 + -1.995 x0^2 +  2.116 x0 x1 +  2.714 x0 x2 + -1.376 x0 x3 +  3.724 x1^2 + -9.217 x1 x2 + -0.069 x1 x3 +  0.764 x2^2 +  5.427 x2 x3 + -1.945 x3^2 | (x3)' =  1.106 1 + -2.993 x0 + -16.514 x1 +  48.571 x2 + -20.964 x3 +  0.181 x0^2 +  1.360 x0 x1 + -2.867 x0 x2 +  1.523 x0 x3 + -4.251 x1^2 +  4.770 x1 x2 +  2.949 x1 x3 +  3.051 x2^2 + -7.327 x2 x3 +  0.060 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,5,20.0,60.0,0.01,9,0.004,0.563388924401968,0.5517414740541219,34.34130969763396,60,1.8698912698550032,1.86989+72.6677j;1.86989-72.6677j;-2.07895+15.0209j;-2.07895-15.0209j,rejected,held-out trajectory 6: amplitude exceeded 38.7695,6,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' = -1.401 1 +  24.387 x0 + -52.893 x1 +  19.732 x2 +  0.940 x3 +  0.115 x0^2 +  4.906 x0 x1 + -1.095 x0 x2 + -1.601 x0 x3 + -0.760 x1^2 + -3.929 x1 x2 +  0.352 x1 x3 +  1.983 x2^2 +  0.957 x2 x3 + -0.302 x3^2 | (x1)' = -0.019 1 +  34.946 x0 +  2.681 x1 + -44.499 x2 +  10.256 x3 +  2.253 x0^2 + -5.323 x0 x1 + -0.521 x0 x2 +  0.915 x0 x3 + -0.768 x1^2 +  7.088 x1 x2 + -0.555 x1 x3 + -2.381 x2^2 + -1.965 x2 x3 +  1.035 x3^2 | (x2)' =  0.018 1 + -10.531 x0 +  44.549 x1 + -2.564 x2 + -34.807 x3 + -1.781 x0^2 +  2.023 x0 x1 +  2.246 x0 x2 + -1.002 x0 x3 +  3.288 x1^2 + -8.071 x1 x2 + -0.421 x1 x3 +  0.544 x2^2 +  5.068 x2 x3 + -1.691 x3^2 | (x3)' =  1.089 1 + -0.644 x0 + -20.352 x1 +  53.378 x2 + -24.620 x3 +  0.362 x0^2 +  1.235 x0 x1 + -2.950 x0 x2 +  1.259 x0 x3 + -4.384 x1^2 +  5.291 x1 x2 +  2.719 x1 x3 +  2.544 x2^2 + -6.782 x2 x3 +  0.162 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,5,20.0,60.0,0.05,0,0.004,0.49815496862986886,0.48825262279105874,39.501466731915954,58,1.6206223303476612,1.62062+69.3571j;1.62062-69.3571j;-1.5509+14.472j;-1.5509-14.472j,rejected,held-out trajectory 6: amplitude exceeded 38.7695,6,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' = -1.550 1 +  20.354 x0 + -47.332 x1 +  15.164 x2 +  3.612 x3 +  0.451 x0^2 +  4.732 x0 x1 + -1.032 x0 x2 + -1.897 x0 x3 + -1.089 x1^2 + -2.941 x1 x2 +  0.137 x1 x3 +  1.617 x2^2 +  0.581 x2 x3 +  0.103 x3^2 | (x1)' = -0.246 1 +  35.218 x0 +  1.587 x1 + -42.219 x2 +  8.462 x3 +  2.875 x0^2 + -6.528 x0 x1 + -0.532 x0 x2 +  1.081 x0 x3 + -0.418 x1^2 +  7.486 x1 x2 + -0.691 x1 x3 + -2.797 x2^2 + -1.516 x2 x3 +  0.890 x3^2 | (x2)' =  0.073 1 + -8.948 x0 +  42.382 x1 + -1.427 x2 + -35.006 x3 + -2.006 x0^2 +  2.102 x0 x1 +  2.767 x0 x2 + -1.425 x0 x3 +  3.771 x1^2 + -9.328 x1 x2 +  0.790 x2^2 +  5.426 x2 x3 + -1.959 x3^2 | (x3)' =  1.126 1 + -3.209 x0 + -16.135 x1 +  48.104 x2 + -20.638 x3 +  0.158 x0^2 +  1.374 x0 x1 + -2.859 x0 x2 +  1.565 x0 x3 + -4.226 x1^2 +  4.702 x1 x2 +  2.949 x1 x3 +  3.096 x2^2 + -7.315 x2 x3,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,5,20.0,60.0,0.05,5,0.004,0.5045203952212282,0.49447296158150583,39.0008954817134,60,1.6348621511137562,1.63486+69.7221j;1.63486-69.7221j;-1.61644+14.5155j;-1.61644-14.5155j,rejected,held-out trajectory 6: amplitude exceeded 38.7695,6,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' = -1.539 1 +  20.692 x0 + -47.832 x1 +  15.574 x2 +  3.387 x3 +  0.418 x0^2 +  4.773 x0 x1 + -1.046 x0 x2 + -1.876 x0 x3 + -1.068 x1^2 + -3.041 x1 x2 +  0.165 x1 x3 +  1.661 x2^2 +  0.608 x2 x3 +  0.067 x3^2 | (x1)' = -0.222 1 +  35.236 x0 +  1.671 x1 + -42.464 x2 +  8.649 x3 +  2.817 x0^2 + -6.426 x0 x1 + -0.537 x0 x2 +  1.075 x0 x3 + -0.455 x1^2 +  7.482 x1 x2 + -0.693 x1 x3 + -2.771 x2^2 + -1.560 x2 x3 +  0.908 x3^2 | (x2)' =  0.075 1 + -9.113 x0 +  42.613 x1 + -1.513 x2 + -35.031 x3 + -1.995 x0^2 +  2.116 x0 x1 +  2.714 x0 x2 + -1.376 x0 x3 +  3.724 x1^2 + -9.217 x1 x2 + -0.069 x1 x3 +  0.764 x2^2 +  5.427 x2 x3 + -1.945 x3^2 | (x3)' =  1.106 1 + -2.993 x0 + -16.514 x1 +  48.571 x2 + -20.964 x3 +  0.181 x0^2 +  1.360 x0 x1 + -2.867 x0 x2 +  1.523 x0 x3 + -4.251 x1^2 +  4.770 x1 x2 +  2.949 x1 x3 +  3.051 x2^2 + -7.327 x2 x3 +  0.060 x3^2,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,2,4,5,20.0,60.0,0.05,9,0.004,0.5633888765254692,0.5517407141783166,34.341338819683095,58,1.874660995238072,1.87466+72.6647j;1.87466-72.6647j;-2.075+15.0216j;-2.075-15.0216j,rejected,held-out trajectory 6: amplitude exceeded 38.7695,6,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' = -1.401 1 +  24.387 x0 + -52.893 x1 +  19.732 x2 +  0.940 x3 +  0.115 x0^2 +  4.906 x0 x1 + -1.095 x0 x2 + -1.601 x0 x3 + -0.760 x1^2 + -3.929 x1 x2 +  0.352 x1 x3 +  1.983 x2^2 +  0.957 x2 x3 + -0.302 x3^2 | (x1)' =  34.947 x0 +  2.681 x1 + -44.499 x2 +  10.256 x3 +  2.249 x0^2 + -5.318 x0 x1 + -0.522 x0 x2 +  0.918 x0 x3 + -0.774 x1^2 +  7.093 x1 x2 + -0.557 x1 x3 + -2.386 x2^2 + -1.959 x2 x3 +  1.031 x3^2 | (x2)' = -10.532 x0 +  44.549 x1 + -2.564 x2 + -34.807 x3 + -1.776 x0^2 +  2.018 x0 x1 +  2.248 x0 x2 + -1.005 x0 x3 +  3.294 x1^2 + -8.077 x1 x2 + -0.419 x1 x3 +  0.549 x2^2 +  5.063 x2 x3 + -1.686 x3^2 | (x3)' =  1.089 1 + -0.644 x0 + -20.352 x1 +  53.378 x2 + -24.620 x3 +  0.362 x0^2 +  1.235 x0 x1 + -2.950 x0 x2 +  1.259 x0 x3 + -4.384 x1^2 +  5.291 x1 x2 +  2.719 x1 x3 +  2.544 x2^2 + -6.782 x2 x3 +  0.162 x3^2,
